Season,Player,Team,Games Played,Minutes per Game,Age,Games Started,Minutes per Game,Player Per Game Field Goals Made,Player Per Game Field Goals Attempted,Player Per Game Field Goal Percentage,Player Per Game 3 Pointers Made,Player Per Game 3 Pointers Attempted,Player Per Game Two Pointers Made,Player Per Game Two Pointers Attempted,Player Per Game Two Pointers Percentage,Player Per Game Effective Field Goal Percentage,Player Per Game Free Throws Made,Player Per Game Free Throws Attempted,Player Per Game Free Throw Percentage,Player Per Game Offensive Rebounds,Player Per Game Defensive Rebounds,Player Per Game Total Rebounds,Player Per Game Assists,Player Per Game Steals,Player Per Game Blocks,Player Per Game Turnovers,Player Per Game Personal Fouls,Player Per Game Points Per Game,Player Per Game 3 Pointers Percentage,Position 
2009,Ryan Anderson,Brooklyn,66,19.9,20,30,19.9,2.4,6.2,.393,1.0,2.9,1.4,3.3,.417,.478,1.5,1.8,.845,1.6,3.1,4.7,0.8,0.7,0.3,1.0,2.4,7.4,.365,PF
2009,Peja Stojakovic,NOH,61,34.2,31,59,34.2,4.7,11.8,.399,2.4,6.3,2.3,5.5,.424,.500,1.5,1.7,.894,0.7,3.6,4.3,1.2,0.9,0.0,0.8,1.7,13.3,.378,SF
2009,Chris Mihm,LA Lakers,18,5.8,29,0,5.8,0.8,2.2,.375,0.0,0.0,0.8,2.2,.375,.375,0.3,0.4,.857,0.8,1.1,1.9,0.6,0.1,0.3,0.6,1.3,2.0,,C
2004,Jerome Beasley,Miami,2,2.5,23,0,2.5,0.5,1.5,.333,0.0,0.0,0.5,1.5,.333,.333,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,PF
2009,Hilton Armstrong,NOH,70,15.6,24,29,15.6,2.0,3.5,.561,0.0,0.0,2.0,3.5,.566,.561,0.9,1.4,.633,1.2,1.6,2.8,0.4,0.4,0.6,1.1,2.6,4.8,.000,C
2005,Marcus Haislip,Indiana,9,11.8,24,0,11.8,1.4,4.2,.342,0.0,0.1,1.4,4.1,.351,.342,0.7,1.2,.545,0.6,1.1,1.7,0.3,0.2,0.2,0.7,1.7,3.6,.000,PF
2003,Don Reid,Detroit,1,10.0,29,0,10.0,0.0,3.0,.000,0.0,0.0,0.0,3.0,.000,.000,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,PF
2009,Cartier Martin,CHA,33,8.1,24,1,8.1,0.8,2.3,.364,0.3,1.0,0.5,1.3,.409,.429,0.6,0.8,.800,0.2,0.8,1.0,0.4,0.2,0.1,0.3,1.0,2.6,.303,SF
2006,Howard Eisley,Denver,19,14.8,33,0,14.8,1.6,4.5,.349,0.6,2.0,0.9,2.5,.375,.419,1.1,1.3,.833,0.1,0.9,1.0,2.3,0.4,0.1,0.9,1.2,4.8,.316,PG
2002,Chris Gatling,Miami,54,15.0,34,1,15.0,2.4,5.4,.447,0.0,0.1,2.4,5.3,.456,.449,1.5,2.2,.701,1.3,2.5,3.8,0.5,0.3,0.2,1.1,2.0,6.4,.125,PF
2008,Casey Jacobsen,Memphis,53,10.3,26,0,10.3,0.7,2.2,.339,0.3,1.4,0.4,0.8,.535,.409,0.2,0.3,.765,0.2,1.0,1.2,0.4,0.1,0.0,0.3,0.6,2.0,.222,SG
2009,Brandan Wright,Golden State,39,17.6,21,23,17.6,3.3,6.3,.528,0.0,0.1,3.3,6.2,.537,.528,1.6,2.2,.741,1.6,2.4,4.0,0.5,0.6,0.9,0.6,1.9,8.3,.000,PF
2005,Torraye Braggs,Houston,7,3.4,28,0,3.4,0.4,1.0,.429,0.0,0.0,0.4,1.0,.429,.429,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,0.6,0.9,,PF
2009,Stromile Swift,Phoenix,13,9.3,29,0,9.3,1.2,3.2,.366,0.1,0.1,1.1,3.1,.350,.378,0.6,1.2,.533,0.8,1.7,2.5,0.2,0.3,0.5,0.7,1.9,3.0,1.000,PF
2006,Vin Baker,LA,8,10.6,34,1,10.6,0.9,1.9,.467,0.0,0.0,0.9,1.9,.467,.467,1.6,2.3,.722,0.3,2.1,2.4,0.5,0.5,0.5,1.1,1.6,3.4,,C
2009,Marvin Williams,Atlanta,61,34.3,22,59,34.3,4.7,10.2,.458,0.9,2.5,3.8,7.7,.493,.502,3.6,4.5,.806,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9,.355,SF
2003,Kenny Satterfield,Philadelphia,17,4.8,21,0,4.8,0.2,1.1,.222,0.0,0.0,0.2,1.1,.222,.222,0.1,0.1,.500,0.2,0.2,0.5,0.9,0.1,0.0,0.4,0.4,0.5,,PG
2009,Yi Jianlian,Brooklyn,61,23.3,21,52,23.3,3.1,8.2,.382,0.8,2.3,2.3,5.9,.397,.430,1.6,2.0,.772,1.1,4.2,5.3,1.0,0.5,0.6,1.1,2.6,8.6,.343,PF
2009,Ronnie Brewer,Utah,81,32.2,23,80,32.2,5.2,10.2,.508,0.3,1.0,4.9,9.2,.537,.522,3.0,4.3,.702,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7,.259,SF
2007,Marc Jackson,NOK,56,18.3,32,25,18.3,2.8,6.9,.410,0.0,0.0,2.8,6.9,.411,.410,1.6,1.8,.874,1.1,2.3,3.4,1.0,0.4,0.1,1.2,1.6,7.3,.000,PF
2006,Arvydas Macijauskas,NOK,19,7.1,26,0,7.1,0.7,2.2,.341,0.2,0.6,0.6,1.5,.379,.378,0.7,0.8,.867,0.2,0.4,0.5,0.3,0.4,0.0,0.4,0.5,2.3,.250,SG
2008,Antoine Walker,Minnesota,46,19.4,31,1,19.4,3.0,8.2,.363,1.3,4.1,1.6,4.1,.401,.444,0.8,1.4,.530,1.2,2.4,3.7,1.0,0.7,0.2,1.0,1.7,8.0,.324,PF
2006,Alex Scales,San Antonio,1,0.0,27,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,SG
2005,Michael Stewart,Atlanta,12,12.1,29,1,12.1,0.9,1.8,.524,0.0,0.0,0.9,1.8,.524,.524,0.3,0.6,.429,1.8,1.6,3.3,0.4,0.5,0.4,0.5,2.7,2.1,,PF
2009,Keyon Dooling,Brooklyn,77,26.9,28,18,26.9,3.4,7.8,.436,1.3,3.1,2.1,4.7,.446,.519,1.6,2.0,.825,0.3,1.7,2.0,3.5,0.9,0.1,1.4,1.8,9.7,.421,PG
2009,Aaron Gray,Chicago,56,12.8,24,18,12.8,1.4,3.0,.485,0.0,0.0,1.4,3.0,.488,.485,0.6,1.1,.576,1.5,2.4,3.9,0.8,0.3,0.3,0.7,2.4,3.5,.000,C
2001,Scott Burrell,Charlotte,4,10.3,30,0,10.3,1.8,3.8,.467,0.5,1.5,1.3,2.3,.556,.533,0.3,1.0,.250,0.3,0.5,0.8,0.3,0.8,0.0,0.0,2.0,4.3,.333,SF
2009,Ray Allen,Boston,79,36.4,33,79,36.4,6.3,13.2,.480,2.5,6.2,3.8,7.0,.542,.575,3.0,3.2,.952,0.8,2.7,3.5,2.8,0.9,0.2,1.7,2.0,18.2,.409,SG
2005,Lucious Harris,Cleveland,73,15.5,34,4,15.5,1.6,4.1,.395,0.3,0.9,1.3,3.2,.415,.430,0.8,0.9,.812,0.5,1.1,1.7,0.7,0.4,0.1,0.4,0.9,4.3,.323,SG
2006,Donta Smith,Atlanta,23,5.5,22,0,5.5,0.7,1.2,.556,0.1,0.2,0.6,1.0,.565,.593,0.3,0.5,.500,0.1,0.5,0.6,0.4,0.3,0.0,0.2,0.9,1.7,.500,SG
2009,Antonio McDyess,Detroit,62,30.1,34,30,30.1,4.3,8.5,.510,0.0,0.0,4.3,8.5,.510,.510,1.0,1.4,.698,3.0,6.8,9.8,1.3,0.7,0.8,0.8,3.1,9.6,,PF
2009,Courtney Sims,New York,1,11.0,25,0,11.0,3.0,6.0,.500,0.0,0.0,3.0,6.0,.500,.500,0.0,0.0,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,,C
2009,Michael Redd,Milwaukee,33,36.5,29,32,36.5,7.5,16.6,.455,2.1,5.8,5.4,10.8,.503,.519,4.0,4.9,.814,0.7,2.5,3.2,2.7,1.1,0.1,1.6,1.4,21.2,.366,SG
2009,Dwayne Jones,CHA,6,8.7,25,0,8.7,0.7,1.2,.571,0.0,0.0,0.7,1.2,.571,.571,0.7,1.0,.667,1.0,1.0,2.0,0.0,0.0,0.2,0.7,1.0,2.0,,PF
2009,Ronny Turiaf,Golden State,79,21.5,26,26,21.5,2.4,4.6,.508,0.0,0.0,2.4,4.6,.512,.508,1.2,1.6,.790,1.1,3.4,4.6,2.1,0.4,2.1,0.9,3.1,5.9,.000,C
2005,Erick Strickland,Milwaukee,62,16.4,31,5,16.4,1.8,4.9,.375,0.3,1.3,1.5,3.6,.421,.410,0.8,1.0,.813,0.2,1.5,1.7,1.9,0.5,0.0,1.0,1.7,4.9,.253,SG
2009,Eddy Curry,New York,3,4.0,26,0,4.0,0.7,0.7,1.000,0.0,0.0,0.7,0.7,1.000,1.000,0.3,1.0,.333,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,1.7,,C
2009,Jared Jeffries,New York,56,23.4,27,36,23.4,2.1,4.9,.440,0.0,0.2,2.1,4.7,.456,.441,1.0,1.6,.611,2.3,1.8,4.1,1.4,0.8,0.6,1.2,2.7,5.3,.083,SF
2003,Travis Knight,New York,32,9.0,28,0,9.0,0.8,2.0,.385,0.0,0.0,0.8,2.0,.391,.385,0.3,0.4,.769,0.6,1.4,1.9,0.4,0.3,0.3,0.3,1.4,1.9,.000,C
2009,Anthony Roberson,Chicago,6,3.8,25,0,3.8,0.8,2.8,.294,0.3,1.7,0.5,1.2,.429,.353,0.0,0.0,,0.3,0.8,1.2,0.2,0.0,0.0,0.2,0.0,2.0,.200,PG
2008,DerMarr Johnson,San Antonio,5,5.6,27,0,5.6,1.4,2.8,.500,0.6,1.8,0.8,1.0,.800,.607,0.0,0.4,.000,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.8,3.4,.333,SF
2005,Tony Massenburg,San Antonio,61,11.5,37,6,11.5,1.2,3.0,.407,0.0,0.0,1.2,3.0,.407,.407,0.8,1.0,.762,0.9,1.8,2.7,0.2,0.3,0.3,0.7,2.0,3.2,,PF
2005,Obinna Ekezie,Atlanta,42,17.4,29,31,17.4,1.9,4.3,.434,0.0,0.0,1.9,4.3,.436,.434,1.7,2.2,.774,1.6,2.6,4.3,0.3,0.5,0.3,1.1,3.1,5.5,.000,C
2007,Alvin Williams,LA,2,5.0,32,0,5.0,0.0,1.0,.000,0.0,0.5,0.0,0.5,.000,.000,1.0,2.0,.500,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,1.0,.000,PG
2009,Michael Beasley,Miami,81,24.8,20,19,24.8,5.6,11.8,.472,0.4,1.0,5.2,10.8,.478,.490,2.3,3.0,.772,1.4,4.1,5.4,1.0,0.5,0.5,1.5,2.3,13.9,.407,PF
2009,Charlie Villanueva,Milwaukee,78,26.9,24,47,26.9,6.2,14.0,.447,1.1,3.3,5.1,10.7,.479,.488,2.6,3.1,.838,2.0,4.7,6.7,1.8,0.6,0.7,1.8,3.3,16.2,.345,PF
2001,Terry Davis,Denver,19,12.0,33,1,12.0,0.6,1.3,.480,0.0,0.0,0.6,1.3,.480,.480,0.5,1.2,.409,1.3,1.5,2.8,0.4,0.1,0.1,0.3,1.8,1.7,,PF
2004,Olden Polynice,LA,2,6.0,39,0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.5,0.5,1.0,0.5,0.5,0.0,2.0,1.0,0.0,,C
2006,Noel Felix,Oklahoma City,12,6.8,24,0,6.8,0.5,2.1,.240,0.1,0.3,0.4,1.8,.227,.260,0.4,0.7,.625,0.3,0.8,1.1,0.2,0.2,0.3,0.7,1.1,1.5,.333,SF
2009,Quincy Douby,Toronto,7,10.4,24,0,10.4,1.7,3.1,.545,0.6,1.3,1.1,1.9,.615,.636,0.4,0.6,.750,0.4,0.6,1.0,1.7,0.4,0.0,1.0,0.6,4.4,.444,PG
2005,Mark Pope,Denver,9,3.0,32,0,3.0,0.2,0.7,.333,0.0,0.0,0.2,0.7,.333,.333,0.0,0.0,,0.6,0.3,0.9,0.1,0.1,0.2,0.1,0.6,0.4,,PF
2008,Alonzo Mourning,Miami,25,15.6,37,0,15.6,2.1,3.8,.547,0.0,0.0,2.1,3.8,.547,.547,1.8,3.0,.592,1.4,2.4,3.7,0.3,0.2,1.7,1.0,2.2,6.0,,C
2007,Kelvin Cato,New York,18,5.3,32,0,5.3,0.4,1.2,.318,0.0,0.0,0.4,1.2,.318,.318,0.4,0.7,.667,0.7,1.1,1.7,0.0,0.2,0.6,0.3,0.6,1.2,,C
2004,Scottie Pippen,Chicago,23,17.9,38,6,17.9,2.3,6.1,.379,0.6,2.1,1.7,4.0,.435,.425,0.7,1.2,.630,0.9,2.1,3.0,2.2,0.9,0.4,1.3,1.7,5.9,.271,SF
2001,Dan McClintock,Denver,6,9.7,23,1,9.7,1.5,3.0,.500,0.0,0.0,1.5,3.0,.500,.500,0.0,0.8,.000,1.7,1.2,2.8,0.2,0.0,0.3,0.5,1.8,3.0,,C
2004,Tracy Murray,Portland,7,5.0,32,0,5.0,0.4,1.7,.250,0.3,0.7,0.1,1.0,.143,.333,0.0,0.1,.000,0.4,0.3,0.7,0.1,0.1,0.0,0.3,0.4,1.1,.400,SF
2007,Will Conroy,LA,4,8.8,24,0,8.8,0.0,0.8,.000,0.0,0.0,0.0,0.8,.000,.000,0.0,1.0,.000,0.5,0.8,1.3,2.0,0.0,0.0,0.5,1.5,0.0,,PG
2005,Peter John Ramos,Washington,6,3.3,19,0,3.3,0.8,1.7,.500,0.0,0.0,0.8,1.7,.500,.500,0.2,0.3,.500,0.2,0.5,0.7,0.0,0.0,0.2,0.5,0.7,1.8,,C
2009,Lou Williams,Philadelphia,81,23.7,22,0,23.7,4.1,10.4,.398,0.8,2.7,3.4,7.7,.438,.435,3.8,4.8,.790,0.4,1.6,2.0,3.0,1.0,0.2,1.9,1.6,12.8,.286,SG
2002,Sam Mitchell,Minnesota,74,9.8,38,10,9.8,1.3,3.1,.432,0.1,0.5,1.2,2.6,.458,.454,0.5,0.7,.776,0.2,0.9,1.1,0.6,0.2,0.1,0.4,1.1,3.3,.286,SF
2009,Boris Diaw,CHA,59,37.6,26,59,37.6,6.2,12.6,.495,1.2,2.8,5.1,9.8,.517,.542,1.4,2.1,.686,1.6,4.3,5.9,4.9,0.8,0.7,3.0,2.8,15.1,.419,PF
2009,Willie Green,Philadelphia,81,22.6,27,60,22.6,3.5,8.1,.435,0.6,2.0,2.9,6.1,.473,.473,0.8,1.0,.729,0.4,1.2,1.6,2.0,0.7,0.2,0.8,1.9,8.5,.317,SG
2008,Dan Dickau,LA,67,15.5,29,8,15.5,1.9,4.4,.419,0.5,1.6,1.3,2.8,.468,.480,1.0,1.2,.829,0.2,1.3,1.4,2.6,0.5,0.0,0.8,1.6,5.3,.333,PG
2008,Ira Newble,LA Lakers,6,5.2,33,0,5.2,0.5,1.5,.333,0.2,0.3,0.3,1.2,.286,.389,0.0,0.0,,1.0,0.8,1.8,0.5,0.2,0.2,0.5,0.8,1.2,.500,SF
2008,Ian Mahinmi,San Antonio,6,3.8,21,0,3.8,1.0,2.0,.500,0.0,0.0,1.0,2.0,.500,.500,1.5,1.5,1.000,0.0,0.8,0.8,0.2,0.0,0.7,0.3,0.7,3.5,,C
2008,Anfernee Hardaway,Miami,16,20.3,36,8,20.3,1.4,3.8,.367,0.5,1.2,0.9,2.6,.341,.433,0.5,0.6,.889,0.2,2.0,2.2,2.2,1.2,0.1,0.8,1.5,3.8,.421,SF
2007,P.J. Tucker,Toronto,17,4.9,21,0,4.9,0.6,1.3,.500,0.0,0.0,0.6,1.3,.500,.500,0.5,0.8,.571,0.6,0.7,1.4,0.2,0.1,0.0,0.4,0.7,1.8,,SF
2005,Lawrence Funderburke,Chicago,2,10.5,34,0,10.5,1.5,3.0,.500,0.0,0.0,1.5,3.0,.500,.500,1.5,2.5,.600,0.5,1.0,1.5,0.0,0.0,0.0,0.0,1.0,4.5,,PF
2009,Rasho Nesterovic,Indiana,70,17.3,32,19,17.3,3.2,6.2,.513,0.0,0.0,3.2,6.2,.514,.513,0.4,0.5,.781,1.3,2.1,3.4,1.6,0.4,0.5,0.9,2.4,6.8,.000,C
2006,Jackson Vroman,NOK,41,9.9,24,2,9.9,0.6,1.6,.394,0.0,0.0,0.6,1.6,.394,.394,0.5,1.1,.477,0.8,1.3,2.1,0.3,0.3,0.3,0.5,1.9,1.8,,PF
2001,Mahmoud Abdul-Rauf,Memphis,41,11.9,31,0,11.9,2.9,6.0,.488,0.1,0.3,2.8,5.7,.500,.496,0.5,0.7,.759,0.1,0.5,0.6,1.9,0.2,0.0,0.6,1.2,6.5,.286,PG
2007,Maurice Taylor,Sacramento,12,8.6,30,2,8.6,0.7,2.3,.286,0.0,0.0,0.7,2.3,.286,.286,0.7,1.1,.615,0.8,1.5,2.3,0.4,0.3,0.1,0.5,1.3,2.0,,PF
2005,Clarence Weatherspoon,Houston,40,13.1,34,18,13.1,1.2,2.9,.412,0.0,0.0,1.2,2.9,.412,.412,0.7,0.9,.829,0.9,2.2,3.1,0.4,0.2,0.2,0.4,1.9,3.1,,PF
2002,George McCloud,Denver,69,26.5,34,26,26.5,3.0,8.3,.358,0.9,3.2,2.1,5.1,.412,.410,1.9,2.4,.810,1.0,2.7,3.6,3.0,0.8,0.3,2.1,2.5,8.8,.270,SF
2004,Ruben Boumtje-Boumtje,Portland,9,2.9,25,0,2.9,0.1,0.6,.200,0.0,0.0,0.1,0.6,.200,.200,0.2,0.2,1.000,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.2,0.4,,C
2009,Darko Milicic,Memphis,61,17.0,23,15,17.0,2.2,4.4,.515,0.0,0.0,2.2,4.4,.515,.515,1.0,1.7,.562,1.4,3.0,4.3,0.6,0.4,0.8,0.8,2.2,5.5,,C
2009,Dirk Nowitzki,Dallas,81,37.7,30,81,37.7,9.6,20.0,.479,0.8,2.1,8.8,17.9,.493,.498,6.0,6.7,.890,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,25.9,.359,PF
2009,Luc Mbah a Moute,Milwaukee,82,25.8,22,52,25.8,2.8,6.0,.462,0.0,0.0,2.8,5.9,.466,.462,1.7,2.3,.729,2.3,3.6,5.9,1.1,1.1,0.5,1.2,2.5,7.2,.000,PF
2007,Bracey Wright,Minnesota,19,10.0,22,0,10.0,1.3,3.2,.400,0.3,1.1,0.9,2.1,.450,.450,0.7,0.9,.722,0.4,0.7,1.1,0.8,0.5,0.1,0.3,0.3,3.5,.300,SG
2008,Alexander Johnson,Miami,43,12.8,24,6,12.8,1.4,2.9,.488,0.0,0.0,1.4,2.9,.488,.488,1.3,1.9,.687,0.7,1.4,2.2,0.3,0.3,0.2,1.0,1.9,4.2,,PF
2007,Will Blalock,Detroit,14,11.9,23,0,11.9,0.6,2.1,.300,0.1,0.4,0.6,1.8,.320,.317,0.4,0.4,1.000,0.4,0.6,1.1,1.2,0.4,0.0,0.9,0.6,1.8,.200,PG
2002,Vinny Del Negro,Phoenix,2,3.0,35,0,3.0,0.5,2.0,.250,0.0,0.0,0.5,2.0,.250,.250,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,PG
2002,Harold Jamison,LA,25,7.0,25,2,7.0,0.9,1.7,.512,0.0,0.0,0.9,1.7,.512,.512,0.4,0.6,.667,1.0,0.6,1.6,0.2,0.2,0.0,0.2,0.9,2.2,,PF
2009,Glen Davis,Boston,76,21.5,23,16,21.5,2.6,5.9,.442,0.0,0.1,2.6,5.9,.443,.444,1.7,2.3,.730,1.6,2.4,4.0,0.9,0.7,0.3,0.9,3.0,7.0,.400,C
2001,Terry Mills,Indiana,14,8.1,33,0,8.1,0.8,2.4,.324,0.2,1.2,0.6,1.2,.471,.368,0.0,0.0,,0.3,1.2,1.5,0.4,0.2,0.1,0.7,1.4,1.8,.176,PF
2008,Viktor Khryapa,Chicago,9,11.7,25,0,11.7,1.3,3.4,.387,0.0,0.1,1.3,3.3,.400,.387,0.9,1.6,.571,0.7,1.6,2.2,0.9,0.7,0.0,0.7,1.2,3.6,.000,PF
2005,Jabari Smith,Brooklyn,45,14.4,27,2,14.4,1.4,3.3,.419,0.0,0.0,1.4,3.2,.418,.422,0.9,1.2,.745,0.6,1.8,2.5,0.8,0.6,0.3,0.9,2.3,3.7,.500,PF
2001,Gerard King,Washington,45,15.7,28,3,15.7,2.0,3.9,.511,0.0,0.0,2.0,3.9,.511,.511,0.8,1.0,.800,0.9,2.0,2.9,0.7,0.3,0.2,1.0,2.1,4.8,,SF
2009,Tim Duncan,San Antonio,75,33.7,32,75,33.7,7.4,14.8,.504,0.0,0.0,7.4,14.7,.505,.504,4.5,6.4,.692,2.7,8.0,10.7,3.5,0.5,1.7,2.2,2.3,19.3,.000,C
2007,Esteban Batista,Atlanta,13,6.2,23,0,6.2,0.6,1.2,.500,0.0,0.0,0.6,1.2,.500,.500,0.3,0.5,.571,0.5,1.8,2.3,0.3,0.2,0.0,0.3,1.0,1.5,,PF
2004,Avery Johnson,Golden State,46,13.8,38,1,13.8,1.7,4.3,.402,0.0,0.1,1.7,4.3,.408,.402,1.1,1.7,.667,0.1,0.7,0.7,2.4,0.6,0.1,1.1,0.7,4.6,.000,PG
2009,Josh Boone,Brooklyn,62,16.0,24,7,16.0,1.8,3.5,.528,0.0,0.0,1.8,3.5,.528,.528,0.5,1.4,.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,,C
2001,Mike Smith,Washington,17,10.6,24,0,10.6,1.1,3.5,.322,0.2,1.1,0.9,2.4,.390,.347,0.6,0.9,.625,0.6,0.7,1.3,0.6,0.3,0.2,0.4,0.5,3.0,.167,SF
2009,Matt Barnes,Phoenix,77,27.0,28,40,27.0,3.7,8.8,.423,1.5,4.4,2.2,4.3,.505,.510,1.3,1.8,.743,1.0,4.4,5.5,2.8,0.7,0.3,1.7,2.7,10.2,.343,PF
2009,Earl Watson,Oklahoma City,68,26.1,29,18,26.1,2.6,6.7,.384,0.3,1.3,2.3,5.4,.418,.406,1.2,1.6,.755,0.5,2.2,2.7,5.8,0.7,0.2,2.3,2.0,6.6,.235,PG
2008,Kasib Powell,Miami,11,27.6,26,4,27.6,3.2,8.6,.368,0.7,3.0,2.5,5.6,.435,.411,0.5,0.8,.667,0.7,3.3,4.0,1.6,0.8,0.2,0.5,1.6,7.6,.242,SF
2009,Malik Hairston,San Antonio,15,10.3,21,0,10.3,1.6,3.3,.490,0.0,0.1,1.6,3.2,.500,.490,0.1,0.5,.286,0.7,1.1,1.9,0.9,0.4,0.5,0.8,1.3,3.3,.000,SG
2009,Dahntay Jones,Denver,79,18.1,28,71,18.1,1.9,4.3,.458,0.1,0.2,1.8,4.0,.448,.475,1.4,1.9,.728,0.7,1.4,2.1,1.0,0.6,0.2,0.9,2.5,5.4,.647,SG
2006,Ervin Johnson,Milwaukee,18,4.5,38,0,4.5,0.4,0.9,.412,0.0,0.0,0.4,0.9,.412,.412,0.1,0.1,.500,0.3,1.1,1.3,0.1,0.1,0.1,0.3,1.3,0.8,,C
2002,Tim James,Philadelphia,9,4.6,25,0,4.6,0.6,1.4,.385,0.0,0.0,0.6,1.4,.385,.385,0.2,0.7,.333,0.6,0.2,0.8,0.1,0.0,0.1,0.3,0.6,1.3,,SF
2009,Erick Dampier,Dallas,80,23.0,33,80,23.0,2.3,3.5,.650,0.0,0.0,2.3,3.5,.650,.650,1.1,1.8,.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7,,C
2009,Sean Williams,Brooklyn,33,11.1,22,0,11.1,0.9,2.2,.417,0.0,0.0,0.9,2.2,.417,.417,0.6,1.0,.625,1.0,1.4,2.4,0.4,0.2,0.9,0.6,2.2,2.4,,PF
2001,Detlef Schrempf,Portland,26,15.3,38,0,15.3,1.5,3.7,.411,0.1,0.3,1.4,3.3,.414,.426,0.9,1.0,.852,0.7,2.3,3.0,1.7,0.3,0.1,1.1,1.7,4.0,.375,SF
2006,Robert Whaley,Utah,23,9.2,23,0,9.2,1.0,2.5,.404,0.0,0.0,1.0,2.5,.404,.404,0.1,0.3,.500,0.7,1.2,1.9,0.7,0.3,0.3,0.6,1.8,2.1,,C
2008,Eric Piatkowski,Phoenix,16,7.1,37,0,7.1,0.8,2.1,.364,0.7,1.6,0.1,0.4,.143,.530,0.3,0.3,1.000,0.1,0.7,0.8,0.6,0.0,0.1,0.4,0.7,2.4,.423,SF
2005,Erik Daniels,Sacramento,21,3.4,22,0,3.4,0.3,0.9,.333,0.0,0.1,0.2,0.8,.313,.361,0.0,0.0,,0.3,0.5,0.9,0.2,0.1,0.0,0.3,0.3,0.6,.500,SF
2001,Loy Vaught,Washington,14,11.2,32,0,11.2,1.8,3.4,.521,0.0,0.0,1.8,3.4,.521,.521,0.3,0.3,1.000,1.1,2.4,3.6,0.5,0.4,0.1,0.6,0.9,3.9,,PF
2008,Justin Williams,Houston,1,6.0,23,0,6.0,1.0,3.0,.333,0.0,0.0,1.0,3.0,.333,.333,1.0,4.0,.250,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,,C
2004,Cezary Trybanski,New York,3,1.7,24,0,1.7,0.0,0.7,.000,0.0,0.0,0.0,0.7,.000,.000,0.3,0.7,.500,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.3,,C
2009,Mardy Collins,LA,39,20.9,24,14,20.9,2.5,5.7,.433,0.3,0.7,2.2,5.0,.429,.462,0.6,0.9,.649,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,5.9,.464,PG
2003,Jay Williams,Chicago,75,26.1,21,54,26.1,3.6,9.1,.399,0.9,2.7,2.8,6.4,.431,.446,1.4,2.1,.640,0.4,2.2,2.6,4.7,1.1,0.2,2.3,2.4,9.5,.322,PG
2009,Morris Almond,Utah,25,10.2,23,1,10.2,1.3,3.2,.407,0.2,0.7,1.1,2.6,.438,.438,0.8,1.0,.808,0.4,1.1,1.4,0.3,0.2,0.2,0.6,1.2,3.7,.294,SG
2009,Leon Powe,Boston,70,17.5,25,7,17.5,2.5,4.8,.524,0.0,0.0,2.5,4.8,.524,.524,2.6,3.8,.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7,,PF
2008,Ruben Patterson,LA,20,16.4,32,5,16.4,2.0,4.3,.453,0.0,0.1,2.0,4.2,.464,.453,1.2,2.2,.558,1.2,2.0,3.2,0.9,1.1,0.4,1.4,1.9,5.1,.000,SF
2009,DeShawn Stevenson,Washington,32,27.7,27,25,27.7,2.3,7.2,.312,1.1,4.0,1.2,3.2,.363,.387,1.0,1.9,.533,0.3,2.0,2.4,3.1,0.7,0.1,1.0,1.3,6.6,.271,SG
2009,Sun Yue,LA Lakers,10,2.8,23,0,2.8,0.3,1.1,.273,0.0,0.6,0.3,0.5,.600,.273,0.0,0.0,,0.0,0.0,0.0,0.2,0.1,0.1,0.3,1.0,0.6,.000,SG
2009,Etan Thomas,Washington,26,11.8,30,7,11.8,1.2,2.5,.485,0.0,0.0,1.2,2.5,.485,.485,0.6,0.9,.696,1.0,1.6,2.5,0.2,0.1,0.7,0.7,1.3,3.1,,C
2005,Jerome Moiso,Cleveland,4,6.8,26,0,6.8,0.8,1.3,.600,0.0,0.0,0.8,1.3,.600,.600,0.0,0.0,,0.3,1.5,1.8,0.3,0.3,0.5,0.0,1.0,1.5,,PF
