Season,Team,Points Per Game,Opponent Points Per Game,Point Differential,Own FG%,Opponent FG%,Own 3p%,Opponent 3p%,FT%,Offensive Rebounds,Defensive Rebounds,Rebounding %,Own Turnovers,Opponent Turnovers,Offensive adjusted field goal %,Offensive ppg,Offensive FGM,Offensive FGA,Offensive 3pm,Offensive 3pa,Offensive FTA,Offensive FTM,Offensive PPS,Opponent adjusted field goal %,Opponent ppg,Opponent FGM,Opponent FGA,Opponent 3pm,Opponent 3pa,Opponent FTA,Opponent FTM,Opponent PPS,Opponent APG,Team APG,Team SPG,Opponent SPG,Team BPG,Opponent BPG,Team TPG,Opponent TPG,Team ATO,Team Techs
2001,Dallas,100.5,96.2,+4.3,.459,.439,.381,.334,.794,.241,.707,.480,13.9,15.5,.498,100.5,37.6,81.9,6.3,16.5,23.8,18.9,1.23,.467,96.2,35.8,81.6,4.6,13.9,27.2,19.9,1.18,21.7,21.2,7.5,7.6,6.0,4.6,13.9,15.5,1.52,93
2001,Philadelphia,94.7,90.4,+4.3,.447,.429,.326,.342,.745,.312,.725,.523,15.8,15.4,.468,94.7,35.4,79.1,3.2,9.8,27.8,20.7,1.20,.460,90.4,35.0,81.7,5.2,15.2,20.2,15.2,1.11,21.6,20.6,8.4,8.2,5.0,5.6,15.8,15.4,1.31,70
2001,Denver,96.6,99.0,-2.4,.433,.446,.355,.356,.737,.283,.718,.498,13.9,13.1,.470,96.6,36.3,83.9,6.2,17.6,24.0,17.7,1.15,.476,99.0,37.6,84.3,5.1,14.2,25.0,18.8,1.17,24.9,24.0,6.7,7.2,6.6,6.1,13.9,13.1,1.73,81
2001,Indiana,92.6,92.8,-0.2,.440,.423,.342,.336,.766,.270,.714,.499,15.2,13.6,.471,92.6,34.5,78.4,4.8,14.1,24.5,18.8,1.18,.452,92.8,34.5,81.5,4.6,13.7,25.3,19.2,1.14,20.7,21.5,6.9,7.2,5.9,4.7,15.2,13.6,1.42,64
2001,Golden State,92.5,101.5,-9.0,.409,.472,.293,.379,.706,.333,.697,.500,15.9,16.4,.429,92.5,35.8,87.5,3.4,11.8,24.7,17.4,1.06,.504,101.5,38.8,82.2,5.4,14.1,24.5,18.6,1.24,24.9,21.8,9.0,8.8,5.0,6.0,15.9,16.4,1.37,52
2001,Phoenix,94.0,91.8,+2.2,.436,.435,.315,.349,.755,.273,.737,.501,15.2,17.5,.460,94.0,35.9,82.4,4.0,12.9,24.1,18.2,1.14,.460,91.8,34.0,78.3,4.0,11.4,25.9,19.7,1.17,20.1,23.2,9.5,8.3,5.2,5.1,15.2,17.5,1.52,85
2001,Sacramento,101.7,95.9,+5.8,.449,.432,.354,.355,.771,.272,.707,.495,14.9,16.3,.484,101.7,38.2,85.0,5.8,16.5,25.3,19.5,1.20,.460,95.9,37.6,87.1,4.9,13.8,21.0,15.7,1.10,22.1,22.6,9.7,8.1,5.3,5.8,14.9,16.3,1.52,62
2001,Chicago,87.6,96.7,-9.1,.424,.472,.346,.356,.739,.266,.703,.476,15.8,14.8,.450,87.6,33.2,78.2,4.0,11.6,23.3,17.2,1.12,.499,96.7,36.4,77.2,4.2,11.9,26.9,19.6,1.25,23.6,22.1,8.2,7.7,4.6,5.2,15.8,14.8,1.40,66
2001,Utah,97.1,92.4,+4.7,.471,.439,.381,.343,.752,.302,.732,.521,15.8,16.1,.497,97.1,36.1,76.7,4.0,10.4,27.8,20.9,1.27,.473,92.4,32.5,74.1,5.0,14.6,29.2,22.3,1.25,19.1,25.7,8.1,8.5,5.6,5.5,15.8,16.1,1.63,109
2001,Brooklyn,92.1,97.1,-5.0,.425,.455,.333,.360,.759,.257,.700,.473,14.7,15.9,.452,92.1,33.9,79.9,4.4,13.2,26.2,19.9,1.15,.488,97.1,35.8,78.7,5.2,14.5,27.2,20.3,1.23,22.4,19.5,7.9,7.5,5.0,6.4,14.7,15.9,1.33,48
2001,New York,88.7,86.1,+2.6,.445,.417,.351,.352,.796,.242,.743,.501,14.5,14.8,.476,88.7,33.6,75.6,4.8,13.6,21.1,16.8,1.17,.453,86.1,31.3,75.1,5.4,15.4,24.6,18.0,1.15,19.2,18.5,6.6,7.3,4.2,4.1,14.5,14.8,1.28,61
2001,Atlanta,91.0,96.2,-5.2,.431,.442,.357,.367,.759,.289,.708,.497,16.7,14.8,.456,91.0,35.1,81.3,4.1,11.4,22.1,16.8,1.12,.472,96.2,35.6,80.6,4.8,13.2,26.3,20.1,1.19,21.2,19.0,7.7,8.5,4.7,6.3,16.7,14.8,1.14,63
2001,Memphis,91.7,97.5,-5.8,.439,.463,.343,.362,.770,.261,.698,.481,15.7,14.8,.464,91.7,35.0,79.7,4.0,11.5,23.1,17.8,1.15,.491,97.5,38.3,82.8,4.7,13.1,21.9,16.1,1.18,23.6,23.2,7.1,8.7,4.4,5.8,15.7,14.8,1.47,60
2001,San Antonio,96.2,88.4,+7.8,.461,.419,.407,.329,.715,.271,.737,.515,14.0,13.5,.496,96.2,35.2,76.4,5.4,13.3,28.5,20.4,1.26,.444,88.4,34.6,82.6,4.2,12.7,20.3,15.0,1.07,19.7,21.7,6.9,7.3,7.0,5.2,14.0,13.5,1.55,59
2001,Toronto,97.6,95.4,+2.2,.437,.447,.369,.363,.747,.308,.732,.515,13.2,14.1,.468,97.6,37.2,85.0,5.2,14.2,24.2,18.1,1.15,.476,95.4,36.7,82.0,4.6,12.7,23.0,17.4,1.16,20.7,24.4,7.3,6.8,6.3,5.4,13.2,14.1,1.86,68
2001,LA Lakers,100.6,97.2,+3.4,.465,.438,.344,.354,.683,.311,.725,.520,14.4,13.1,.498,100.6,37.9,81.5,5.4,15.5,28.5,19.4,1.23,.468,97.2,36.4,83.1,5.0,14.2,25.8,19.5,1.17,20.2,23.0,6.9,7.5,6.0,4.0,14.4,13.1,1.59,62
2001,Miami,88.9,86.6,+2.3,.430,.431,.345,.331,.759,.243,.727,.486,13.7,15.5,.469,88.9,32.9,76.3,5.8,16.9,22.9,17.4,1.16,.460,86.6,32.9,76.4,4.4,13.3,22.2,16.3,1.13,17.3,19.9,7.7,7.3,3.7,5.2,13.7,15.5,1.45,82
2001,LA Clippers,92.5,95.3,-2.8,.448,.440,.339,.329,.693,.283,.711,.503,15.8,12.7,.476,92.5,35.3,78.9,4.4,13.0,25.1,17.4,1.17,.466,95.3,36.5,82.9,4.3,13.1,24.2,18.0,1.15,21.8,19.3,6.0,7.8,6.3,5.0,15.8,12.7,1.23,81
2001,Orlando,97.5,96.5,+1.0,.438,.435,.364,.346,.714,.291,.698,.489,15.2,17.2,.474,97.5,36.7,83.8,6.0,16.4,25.2,18.0,1.16,.464,96.5,34.5,79.3,4.5,12.9,31.3,23.0,1.22,21.9,22.0,8.2,8.5,5.9,5.4,15.2,17.2,1.45,103
2001,Detroit,95.6,97.3,-1.7,.424,.434,.350,.348,.721,.293,.722,.503,15.9,15.5,.453,95.6,35.6,83.9,4.7,13.6,27.2,19.6,1.14,.466,97.3,36.3,83.5,5.2,15.0,26.5,19.5,1.16,22.7,19.9,7.5,8.2,5.5,4.8,15.9,15.5,1.25,78
2001,Minnesota,97.3,96.0,+1.3,.458,.452,.357,.351,.785,.286,.719,.500,13.9,15.2,.482,97.3,38.4,83.8,3.9,11.0,21.2,16.6,1.16,.478,96.0,36.3,80.3,4.3,12.1,26.4,19.1,1.19,22.4,25.4,8.3,7.1,5.6,4.4,13.9,15.2,1.83,72
2001,Oklahoma City,97.3,97.3,0.0,.456,.453,.399,.349,.732,.291,.698,.496,15.3,15.0,.491,97.3,36.9,81.1,5.7,14.3,24.2,17.7,1.20,.488,97.3,37.5,82.7,5.7,16.5,22.2,16.5,1.18,23.9,21.9,8.0,7.9,5.0,6.2,15.3,15.0,1.43,85
2001,Houston,97.2,94.9,+2.3,.453,.449,.357,.354,.758,.275,.719,.503,14.7,13.3,.492,97.2,35.9,79.2,6.1,17.2,25.4,19.3,1.23,.475,94.9,36.8,82.1,4.4,12.4,22.7,16.9,1.16,21.2,19.7,7.2,7.4,4.4,4.9,14.7,13.3,1.34,81
2001,Boston,94.6,96.8,-2.2,.428,.459,.363,.368,.740,.253,.727,.480,15.7,17.1,.473,94.6,33.8,79.1,7.2,19.9,26.7,19.8,1.20,.493,96.8,35.8,78.0,5.2,14.3,26.6,19.9,1.24,23.0,20.8,9.4,7.9,4.1,5.4,15.7,17.1,1.33,72
2001,Washington,93.2,99.9,-6.7,.439,.470,.324,.396,.759,.297,.718,.503,17.0,15.0,.460,93.2,34.5,78.7,3.4,10.3,27.4,20.8,1.18,.503,99.9,37.8,80.4,5.3,13.3,25.5,19.0,1.24,23.2,20.1,7.7,8.4,4.7,6.2,17.0,15.0,1.18,67
2001,New Orleans,91.9,89.8,+2.1,.431,.426,.346,.360,.745,.298,.745,.522,14.4,14.7,.457,91.9,34.1,79.3,4.1,12.0,26.2,19.5,1.16,.456,89.8,33.7,79.3,4.7,13.2,23.3,17.6,1.13,21.3,23.2,8.1,7.5,5.5,4.6,14.4,14.7,1.61,65
2001,Cleveland,92.2,96.5,-4.3,.442,.445,.334,.365,.765,.297,.711,.505,16.5,15.0,.459,92.2,35.2,79.7,2.7,8.0,24.9,19.0,1.16,.477,96.5,35.7,80.3,5.1,14.1,25.9,19.9,1.20,22.9,20.8,7.8,8.5,5.3,6.6,16.5,15.0,1.27,91
2001,Milwaukee,100.7,96.9,+3.8,.458,.439,.379,.352,.787,.281,.711,.498,13.7,15.5,.499,100.7,38.0,82.9,6.9,18.1,22.9,18.0,1.22,.473,96.9,35.5,80.8,5.4,15.2,26.7,20.5,1.20,23.0,22.5,8.2,7.2,4.7,4.3,13.7,15.5,1.64,100
2001,Portland,95.4,91.2,+4.2,.468,.438,.349,.368,.762,.300,.724,.519,15.3,14.8,.497,95.4,36.6,78.3,4.5,12.9,23.2,17.6,1.22,.470,91.2,34.4,78.5,5.0,13.5,23.5,17.5,1.16,21.3,23.9,8.2,7.9,5.1,4.0,15.3,14.8,1.56,119
2002,Dallas,105.2,101.0,+4.2,.462,.452,.378,.350,.806,.261,.707,.487,12.1,14.1,.507,105.2,39.0,84.5,7.6,20.1,24.3,19.6,1.25,.485,101.0,37.7,83.5,5.5,15.8,26.6,20.0,1.21,22.7,22.1,7.1,7.2,4.8,4.6,12.1,14.1,1.83,109
2002,Philadelphia,91.0,89.4,+1.6,.436,.426,.299,.331,.779,.317,.721,.521,15.3,14.7,.452,91.0,34.2,78.5,2.6,8.7,25.7,20.0,1.16,.460,89.4,33.8,79.3,5.3,16.1,21.9,16.5,1.13,21.6,20.0,8.6,8.0,4.4,5.6,15.3,14.7,1.30,116
2002,Denver,92.2,98.0,-5.8,.424,.459,.329,.361,.744,.306,.699,.493,14.7,14.3,.455,92.2,35.5,83.8,5.2,15.7,21.4,15.9,1.10,.492,98.0,36.6,79.8,5.2,14.3,26.1,19.5,1.23,24.0,22.2,7.5,8.2,5.6,6.8,14.7,14.3,1.51,82
2002,Indiana,96.8,96.5,+0.3,.446,.438,.339,.348,.772,.270,.710,.495,15.2,14.3,.477,96.8,35.8,80.2,4.9,14.6,26.3,20.3,1.21,.469,96.5,36.3,82.9,5.1,14.6,25.1,18.8,1.16,21.6,23.0,8.0,7.5,5.3,5.7,15.2,14.3,1.51,94
2002,Golden State,97.7,103.1,-5.4,.429,.459,.322,.348,.722,.353,.694,.519,16.8,14.3,.452,97.7,36.6,85.2,3.9,12.1,28.6,20.6,1.15,.488,103.1,39.2,85.3,4.9,14.2,25.9,19.8,1.21,24.4,20.8,7.9,8.6,6.4,6.2,16.8,14.3,1.24,98
2002,Phoenix,95.1,95.8,-0.7,.447,.444,.327,.358,.767,.301,.702,.499,14.7,15.4,.472,95.1,37.8,84.6,4.4,13.4,19.9,15.2,1.13,.476,95.8,36.1,81.3,5.3,14.7,24.5,18.4,1.18,22.2,22.4,8.1,8.4,4.9,5.8,14.7,15.4,1.53,72
2002,Sacramento,104.6,97.0,+7.6,.467,.440,.367,.337,.751,.279,.717,.502,13.8,15.2,.497,104.6,39.8,85.4,5.2,14.1,26.3,19.7,1.22,.467,97.0,38.1,86.7,4.7,14.0,21.5,16.0,1.12,22.4,23.9,9.0,7.7,4.6,4.7,13.8,15.2,1.74,69
2002,Chicago,89.5,98.0,-8.5,.433,.465,.346,.358,.722,.266,.714,.484,15.3,14.4,.456,89.5,34.3,79.2,3.7,10.6,23.9,17.2,1.13,.497,98.0,36.9,79.4,5.1,14.4,25.5,19.0,1.23,25.2,22.2,7.7,8.3,4.4,4.9,15.3,14.4,1.45,77
2002,Utah,96.0,95.1,+0.9,.450,.447,.333,.383,.763,.335,.717,.525,16.5,16.7,.472,96.0,35.0,77.7,3.4,10.3,29.6,22.6,1.23,.484,95.1,33.9,75.8,5.7,14.8,28.1,21.7,1.25,19.3,24.4,9.1,9.1,6.4,6.7,16.5,16.7,1.48,91
2002,Brooklyn,96.2,92.0,+4.2,.446,.429,.338,.348,.735,.292,.716,.503,14.5,16.1,.476,96.2,37.1,83.1,4.9,14.6,23.3,17.1,1.16,.459,92.0,34.9,81.3,5.0,14.3,23.0,17.4,1.13,19.1,24.3,8.7,8.2,6.0,5.4,14.5,16.1,1.67,45
2002,New York,91.6,95.6,-4.0,.432,.445,.353,.353,.787,.256,.719,.488,14.5,13.5,.468,91.6,34.4,79.5,5.8,16.4,21.8,17.1,1.15,.479,95.6,35.7,80.1,5.4,15.3,25.0,18.9,1.19,21.5,21.0,6.8,8.4,3.5,4.7,14.5,13.5,1.44,50
2002,Atlanta,94.0,98.3,-4.3,.439,.459,.354,.355,.765,.275,.709,.491,15.5,15.1,.471,94.0,35.4,80.6,5.2,14.6,23.7,18.1,1.17,.495,98.3,37.4,81.4,5.8,16.2,23.9,17.8,1.21,22.6,20.2,8.1,8.6,4.3,6.2,15.5,15.1,1.30,57
2002,Memphis,89.9,97.3,-7.4,.436,.457,.307,.358,.708,.278,.680,.479,16.4,14.7,.462,89.9,34.8,79.7,4.1,13.4,23.0,16.3,1.13,.486,97.3,38.0,83.3,4.9,13.6,21.8,16.4,1.17,23.9,21.8,7.9,9.5,6.0,5.6,16.4,14.7,1.33,73
2002,San Antonio,96.7,90.5,+6.2,.458,.426,.362,.338,.742,.272,.719,.503,14.4,14.5,.492,96.7,35.5,77.6,5.3,14.8,27.4,20.3,1.25,.453,90.5,35.2,82.6,4.6,13.5,20.1,15.6,1.10,18.8,20.0,7.6,7.7,6.5,5.2,14.4,14.5,1.39,75
2002,Toronto,91.4,91.8,-0.4,.434,.441,.349,.346,.739,.314,.701,.501,14.3,15.2,.463,91.4,35.6,82.0,4.7,13.5,20.9,15.5,1.11,.471,91.8,34.4,77.9,4.6,13.3,24.5,18.5,1.18,19.9,21.7,8.4,7.7,5.5,4.8,14.3,15.2,1.52,70
2002,LA Lakers,101.3,94.1,+7.2,.461,.424,.354,.317,.699,.288,.720,.506,12.7,14.0,.498,101.3,38.4,83.4,6.2,17.5,26.1,18.2,1.21,.453,94.1,35.0,82.6,4.9,15.4,25.3,19.2,1.14,20.0,23.0,7.6,7.2,5.8,4.3,12.7,14.0,1.81,89
2002,Miami,87.2,88.7,-1.5,.439,.425,.347,.342,.724,.266,.740,.505,14.8,13.8,.463,87.2,34.2,77.8,3.8,11.0,20.8,15.1,1.12,.455,88.7,32.5,76.6,4.6,13.5,25.9,19.1,1.16,17.8,20.3,6.7,7.6,5.5,4.3,14.8,13.8,1.37,121
2002,LA Clippers,95.7,96.1,-0.4,.445,.448,.356,.355,.739,.313,.699,.508,14.8,12.9,.476,95.7,36.2,81.3,5.0,14.0,24.7,18.3,1.18,.477,96.1,37.5,83.7,5.0,14.0,21.7,16.2,1.15,22.7,20.9,6.2,7.5,6.6,5.4,14.8,12.9,1.41,75
2002,Orlando,100.5,98.9,+1.6,.448,.456,.373,.352,.754,.263,.692,.476,13.6,15.8,.493,100.5,37.6,84.1,7.6,20.2,23.4,17.6,1.20,.486,98.9,38.0,83.3,5.0,14.2,24.3,17.9,1.19,23.5,22.0,8.1,8.0,4.7,4.7,13.6,15.8,1.61,80
2002,Detroit,94.3,92.2,+2.1,.452,.447,.376,.362,.756,.244,.705,.476,14.5,15.5,.497,94.3,34.7,76.8,6.9,18.4,23.8,18.0,1.23,.474,92.2,35.7,79.8,4.4,12.1,21.8,16.5,1.15,20.0,21.5,7.9,7.9,6.9,4.1,14.5,15.5,1.48,74
2002,Minnesota,99.3,96.0,+3.3,.461,.445,.378,.372,.798,.313,.737,.528,13.4,13.4,.490,99.3,38.7,84.0,4.8,12.8,21.4,17.1,1.18,.482,96.0,36.1,81.1,6.0,16.1,23.9,17.7,1.18,22.6,24.3,6.4,6.6,5.2,5.0,13.4,13.4,1.82,80
2002,Oklahoma City,97.7,94.7,+3.0,.469,.449,.378,.344,.755,.294,.681,.491,13.7,15.3,.505,97.7,38.2,81.5,6.0,15.8,20.4,15.4,1.20,.485,94.7,36.2,80.5,5.8,16.8,22.5,16.6,1.18,22.3,23.5,8.5,6.9,4.4,4.9,13.7,15.3,1.71,83
2002,Houston,92.3,97.2,-4.9,.428,.464,.335,.360,.741,.290,.698,.492,14.1,12.0,.465,92.3,34.6,80.8,6.0,18.0,23.1,17.1,1.14,.491,97.2,38.9,83.8,4.5,12.5,19.8,14.9,1.16,22.4,18.1,6.5,7.0,5.4,5.1,14.1,12.0,1.28,70
2002,Boston,96.4,94.1,+2.3,.424,.425,.359,.340,.764,.241,.729,.479,13.6,16.3,.476,96.4,34.8,82.1,8.5,23.7,23.9,18.3,1.17,.464,94.1,34.1,80.2,6.3,18.4,25.5,19.7,1.17,22.0,21.0,9.7,7.6,3.6,5.8,13.6,16.3,1.55,112
2002,Washington,92.8,94.2,-1.4,.441,.452,.388,.354,.765,.307,.714,.508,13.0,13.4,.464,92.8,35.8,81.3,3.7,9.6,22.8,17.4,1.14,.484,94.2,36.0,79.7,5.1,14.5,22.5,17.0,1.18,22.2,20.9,7.0,7.0,4.3,5.0,13.0,13.4,1.61,32
2002,New Orleans,93.9,92.9,+1.0,.440,.432,.348,.375,.745,.306,.722,.515,14.0,13.9,.466,93.9,35.3,80.2,4.2,12.1,25.7,19.1,1.17,.465,92.9,34.8,80.4,5.3,14.1,23.6,18.1,1.16,20.0,21.5,8.0,7.6,5.6,5.1,14.0,13.9,1.53,95
2002,Cleveland,95.3,98.6,-3.3,.448,.457,.377,.394,.772,.289,.728,.510,14.6,13.0,.477,95.3,36.0,80.3,4.7,12.5,24.1,18.6,1.19,.493,98.6,37.2,81.4,5.8,14.6,24.6,18.4,1.21,24.3,23.1,7.0,7.3,5.7,5.6,14.6,13.0,1.58,92
2002,Milwaukee,97.5,97.7,-0.2,.462,.441,.375,.358,.748,.256,.709,.493,14.1,12.9,.507,97.5,37.1,80.2,7.2,19.3,21.5,16.1,1.22,.477,97.7,36.8,83.5,6.0,16.8,24.0,18.2,1.17,23.0,22.5,7.3,7.3,4.7,4.4,14.1,12.9,1.60,98
2002,Portland,96.6,93.7,+2.9,.450,.453,.354,.363,.763,.318,.733,.523,14.3,14.7,.485,96.6,36.6,81.4,5.7,16.1,23.2,17.7,1.19,.489,93.7,36.0,79.4,5.7,15.7,21.6,16.0,1.18,23.7,23.5,8.6,7.5,4.5,5.0,14.3,14.7,1.64,126
2003,Dallas,103.0,95.2,+7.8,.453,.438,.381,.340,.829,.254,.709,.481,11.6,16.0,.498,103.0,38.5,85.1,7.8,20.3,21.9,18.1,1.21,.473,95.2,35.7,81.5,5.8,17.1,24.8,18.0,1.17,21.7,22.4,8.1,6.7,5.5,3.9,11.6,16.0,1.94,107
2003,Philadelphia,96.8,94.5,+2.3,.448,.452,.311,.354,.775,.303,.727,.511,14.8,17.1,.466,96.8,36.3,81.0,3.0,9.6,27.5,21.3,1.20,.488,94.5,35.1,77.6,5.5,15.6,24.8,18.9,1.22,22.1,21.6,10.3,7.8,3.5,6.4,14.8,17.1,1.46,62
2003,Denver,84.2,92.4,-8.2,.411,.443,.278,.370,.699,.313,.733,.513,18.5,17.1,.428,84.2,32.8,79.8,2.8,10.0,22.6,15.8,1.05,.477,92.4,32.9,74.2,5.1,13.8,28.5,21.6,1.25,21.5,21.2,8.7,9.0,5.1,6.6,18.5,17.1,1.15,74
2003,Indiana,96.8,93.3,+3.5,.441,.428,.339,.340,.766,.290,.723,.511,14.8,15.3,.469,96.8,35.5,80.6,4.6,13.6,27.7,21.2,1.20,.458,93.3,34.9,81.6,5.0,14.6,24.3,18.6,1.14,20.7,23.3,8.5,7.6,5.4,6.3,14.8,15.3,1.58,110
2003,Golden State,102.4,103.6,-1.2,.441,.452,.344,.372,.778,.350,.679,.516,15.8,13.7,.472,102.4,37.3,84.6,5.2,15.1,29.0,22.6,1.21,.482,103.6,39.5,87.5,5.3,14.4,25.4,19.2,1.18,23.6,20.9,7.2,8.7,6.2,6.0,15.8,13.7,1.32,84
2003,Phoenix,95.5,94.4,+1.1,.443,.438,.343,.320,.742,.297,.703,.498,14.7,16.0,.473,95.5,36.6,82.6,4.8,14.0,23.5,17.4,1.16,.470,94.4,35.5,81.2,5.3,16.6,23.6,18.0,1.16,22.2,21.0,8.1,7.8,4.9,5.5,14.7,16.0,1.42,106
2003,Sacramento,101.7,95.2,+6.5,.464,.420,.381,.320,.746,.256,.706,.493,14.5,15.4,.499,101.7,39.5,85.2,6.0,15.7,22.3,16.7,1.19,.446,95.2,36.5,86.9,4.5,14.2,23.9,17.7,1.10,21.5,24.8,9.0,8.3,5.6,4.3,14.5,15.4,1.71,70
2003,Chicago,95.0,100.1,-5.1,.445,.439,.350,.323,.722,.277,.695,.489,16.9,14.7,.471,95.0,36.5,81.9,4.3,12.2,24.6,17.7,1.16,.470,100.1,36.5,83.1,5.3,16.3,29.2,21.9,1.20,23.8,21.7,7.4,9.4,5.6,5.0,16.9,14.7,1.28,82
2003,Utah,94.7,92.3,+2.4,.468,.434,.349,.349,.745,.325,.702,.521,16.8,15.9,.486,94.7,35.3,75.5,2.7,7.8,28.6,21.3,1.25,.468,92.3,33.5,77.4,5.3,15.3,26.1,19.8,1.19,19.5,25.6,8.6,8.8,5.7,5.2,16.8,15.9,1.53,80
2003,Brooklyn,95.4,90.1,+5.3,.441,.427,.332,.359,.757,.287,.731,.509,14.8,16.6,.468,95.4,35.4,80.3,4.2,12.7,26.8,20.3,1.19,.460,90.1,33.6,78.8,5.2,14.5,23.7,17.7,1.14,19.6,23.0,8.7,8.5,4.6,5.2,14.8,16.6,1.56,74
2003,New York,95.9,97.2,-1.3,.441,.457,.383,.340,.815,.244,.718,.476,14.0,14.4,.486,95.9,36.2,82.0,7.4,19.3,19.8,16.1,1.17,.485,97.2,36.1,79.0,4.4,12.8,26.7,20.6,1.23,21.1,22.0,7.1,7.6,3.1,3.8,14.0,14.4,1.57,53
2003,Atlanta,94.1,97.6,-3.5,.444,.436,.352,.359,.793,.279,.704,.500,16.7,13.0,.476,94.1,34.9,78.5,4.9,13.9,24.5,19.4,1.20,.469,97.6,36.8,84.2,5.4,15.2,24.5,18.7,1.16,21.6,20.5,7.5,9.0,5.8,5.0,16.7,13.0,1.23,60
2003,Memphis,97.5,100.7,-3.2,.452,.460,.365,.363,.739,.270,.687,.481,15.4,14.8,.487,97.5,37.2,82.2,5.7,15.6,23.6,17.4,1.19,.491,100.7,39.3,85.5,5.3,14.5,22.2,16.8,1.18,24.3,23.1,7.9,8.7,6.1,5.2,15.4,14.8,1.50,52
2003,San Antonio,95.8,90.4,+5.4,.462,.427,.354,.339,.725,.288,.713,.511,15.8,15.0,.497,95.8,35.5,76.8,5.5,15.5,26.8,19.4,1.25,.453,90.4,34.9,81.7,4.3,12.7,21.2,16.3,1.11,19.0,20.0,7.7,8.1,6.5,5.1,15.8,15.0,1.26,83
2003,Toronto,90.9,96.8,-5.9,.427,.461,.343,.375,.718,.282,.707,.486,14.4,13.7,.458,90.9,34.7,81.3,5.0,14.5,22.9,16.5,1.12,.489,96.8,37.0,80.4,4.5,12.0,24.0,18.2,1.20,21.1,19.3,7.4,7.4,4.8,5.0,14.4,13.7,1.34,60
2003,LA Lakers,100.4,98.0,+2.4,.451,.443,.356,.380,.734,.302,.727,.513,14.5,14.5,.486,100.4,37.7,83.6,5.9,16.7,26.0,19.0,1.20,.477,98.0,36.3,82.0,5.7,14.9,26.0,19.8,1.20,21.4,23.3,7.8,7.9,5.7,3.8,14.5,14.5,1.60,76
2003,Miami,85.6,90.6,-5.0,.412,.437,.316,.353,.765,.268,.739,.497,14.2,14.3,.439,85.6,32.8,79.5,4.2,13.4,20.6,15.8,1.08,.470,90.6,33.1,75.7,5.0,14.0,26.0,19.5,1.20,18.1,18.3,7.2,7.6,4.0,5.3,14.2,14.3,1.29,85
2003,LA Clippers,93.8,97.9,-4.1,.437,.447,.331,.365,.750,.291,.702,.497,15.7,14.0,.467,93.8,34.6,79.1,4.8,14.4,26.5,19.9,1.19,.481,97.9,37.0,82.8,5.5,15.2,23.7,18.4,1.18,22.4,19.6,7.0,8.0,5.6,5.1,15.7,14.0,1.24,98
2003,Orlando,98.5,98.4,+0.1,.436,.455,.357,.334,.777,.270,.711,.484,14.4,16.4,.478,98.5,35.9,82.5,6.9,19.4,25.4,19.7,1.19,.486,98.4,36.7,80.5,4.9,14.8,26.2,20.1,1.22,22.4,20.4,8.5,7.8,3.7,5.0,14.4,16.4,1.42,76
2003,Detroit,91.4,87.7,+3.7,.430,.438,.358,.344,.771,.259,.740,.496,13.5,14.0,.473,91.4,32.9,76.5,6.5,18.1,24.6,19.0,1.19,.461,87.7,33.5,76.5,3.5,10.2,23.1,17.2,1.15,18.3,19.8,6.8,6.9,5.7,4.3,13.5,14.0,1.47,65
2003,Minnesota,98.1,96.0,+2.1,.466,.437,.368,.347,.770,.282,.729,.511,13.7,13.6,.488,98.1,38.7,83.0,3.6,9.8,22.3,17.1,1.18,.472,96.0,36.6,83.8,5.8,16.6,22.6,17.0,1.15,22.8,25.2,6.7,7.0,5.3,4.9,13.7,13.6,1.84,97
2003,Oklahoma City,92.1,92.3,-0.2,.437,.447,.353,.344,.744,.281,.718,.496,13.2,14.7,.472,92.1,35.2,80.5,5.6,15.7,21.7,16.2,1.14,.484,92.3,35.0,78.3,5.8,16.7,22.2,16.5,1.18,20.8,21.6,8.3,6.1,3.6,5.0,13.2,14.7,1.64,101
2003,Houston,93.8,92.3,+1.5,.440,.433,.346,.347,.768,.303,.724,.518,15.6,13.2,.474,93.8,34.6,78.8,5.4,15.5,24.9,19.1,1.19,.462,92.3,35.3,81.5,4.7,13.6,22.0,17.1,1.13,20.5,18.4,7.2,8.1,6.0,4.6,15.6,13.2,1.18,78
2003,Boston,92.7,93.1,-0.4,.415,.435,.334,.331,.742,.236,.725,.474,14.0,16.0,.470,92.7,32.9,79.4,8.8,26.3,24.3,18.0,1.17,.471,93.1,34.2,78.7,5.6,17.1,25.4,19.0,1.18,22.2,19.2,8.8,7.5,3.7,4.5,14.0,16.0,1.37,118
2003,Washington,91.5,92.5,-1.0,.440,.442,.312,.362,.779,.273,.716,.494,13.4,14.3,.460,91.5,34.3,78.0,3.1,9.9,25.3,19.7,1.17,.477,92.5,35.1,79.4,5.5,15.1,21.9,16.9,1.17,21.7,19.7,7.6,7.5,4.8,4.4,13.4,14.3,1.47,65
2003,New Orleans,93.9,91.8,+2.1,.435,.438,.376,.338,.768,.317,.731,.522,14.8,14.6,.465,93.9,35.5,81.6,4.9,13.1,23.3,17.9,1.15,.464,91.8,34.8,79.5,4.1,12.2,23.5,18.0,1.15,19.9,22.0,8.0,7.9,4.8,5.2,14.8,14.6,1.49,68
