X,Y,Prob,Low,High,,,Descriptives...,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.9,0,0.0005,0.0003,0.0007,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.8,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.7,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
2.6,0,0.0004,0.0003,0.0006,,,,,,,,,,,
