STATION,STATION_NAME,ELEVATION,DATE,PRCP,TMAX,TMIN,TOBS,YEAR,MONTH,DAY,MEDIAN
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100819,0.7,59,40,53,2010,8,19,49.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100818,0,71,52,54,2010,8,18,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100817,0,73,56,65,2010,8,17,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100816,0,71,58,59,2010,8,16,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100815,0,72,56,62,2010,8,15,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100814,0,67,53,57,2010,8,14,60
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100813,0,66,49,55,2010,8,13,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100812,0,59,47,51,2010,8,12,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100811,0,67,54,55,2010,8,11,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100810,0,66,53,56,2010,8,10,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100809,0,60,46,54,2010,8,9,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100808,0,63,50,53,2010,8,8,56.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100807,0.1,63,52,53,2010,8,7,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100806,0,69,54,60,2010,8,6,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100805,0,70,56,59,2010,8,5,63
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100804,0.5,66,51,57,2010,8,4,58.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100803,0,71,57,62,2010,8,3,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100802,0.1,72,51,58,2010,8,2,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100801,0,70,55,59,2010,8,1,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100731,0,73,58,62,2010,7,31,65.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100730,0,72,56,62,2010,7,30,64
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100729,0.3,67,51,59,2010,7,29,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100728,0,69,54,58,2010,7,28,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100727,0,71,52,55,2010,7,27,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100726,0.3,72,51,56,2010,7,26,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100725,0.2,75,59,65,2010,7,25,67
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100724,0,72,57,60,2010,7,24,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100723,0,70,57,58,2010,7,23,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100722,0,70,55,63,2010,7,22,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100721,0,71,58,61,2010,7,21,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100720,0,72,58,58,2010,7,20,65
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100719,0,72,60,60,2010,7,19,66
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100718,0,74,61,65,2010,7,18,67.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100717,0,74,61,62,2010,7,17,67.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100716,0,78,61,68,2010,7,16,69.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100715,0,72,57,64,2010,7,15,64.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100714,0,67,51,59,2010,7,14,59
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100713,0,69,56,56,2010,7,13,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100712,0,70,55,61,2010,7,12,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100711,0.1,66,53,56,2010,7,11,59.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100710,0,69,54,57,2010,7,10,61.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100709,0,68,48,56,2010,7,9,58
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100708,0,68,53,58,2010,7,8,60.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100707,0,65,51,54,2010,7,7,58
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100706,0,62,50,53,2010,7,6,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100705,0,64,46,58,2010,7,5,55
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100704,0,54,44,48,2010,7,4,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100703,0,59,46,47,2010,7,3,52.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100702,0.1,69,53,54,2010,7,2,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100701,0,70,54,60,2010,7,1,62
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100630,0,70,56,60,2010,6,30,63
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100629,0,70,57,60,2010,6,29,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100628,0,71,54,62,2010,6,28,62.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100627,0,64,48,57,2010,6,27,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100626,0,62,50,51,2010,6,26,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100625,0,70,57,59,2010,6,25,63.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100624,0,69,53,60,2010,6,24,61
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100623,0,65,47,58,2010,6,23,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100622,0,57,44,49,2010,6,22,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100621,0,60,46,51,2010,6,21,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100620,0,61,47,51,2010,6,20,54
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100619,0,62,50,51,2010,6,19,56
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100618,0,60,43,53,2010,6,18,51.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100617,0,51,29,46,2010,6,17,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100616,0,55,29,29,2010,6,16,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100615,0,61,45,53,2010,6,15,53
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100614,0,52,37,46,2010,6,14,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100613,0.1,46,36,39,2010,6,13,41
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100612,0.5,44,34,37,2010,6,12,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100611,0.8,44,34,35,2010,6,11,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100610,0.1,54,35,35,2010,6,10,44.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100609,0,63,44,46,2010,6,9,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100608,0,59,39,57,2010,6,8,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100607,0.2,62,40,40,2010,6,7,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100606,0,67,48,57,2010,6,6,57.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100605,0,60,47,55,2010,6,5,53.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100604,0.4,60,45,51,2010,6,4,52.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100603,0,57,44,53,2010,6,3,50.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100602,0,54,37,53,2010,6,2,45.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100601,0.1,46,38,41,2010,6,1,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100531,0,56,40,42,2010,5,31,48
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100530,0,48,30,43,2010,5,30,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100529,0,43,28,31,2010,5,29,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100528,0,53,30,30,2010,5,28,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100527,0,54,43,47,2010,5,27,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100526,0,52,41,46,2010,5,26,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100525,0,51,29,43,2010,5,25,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100524,0.7,39,25,30,2010,5,24,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100523,0.3,44,22,27,2010,5,23,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100522,0.2,35,21,22,2010,5,22,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100521,0.3,48,29,29,2010,5,21,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100520,0,49,37,41,2010,5,20,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100519,0,45,33,40,2010,5,19,39
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100518,0.5,43,34,35,2010,5,18,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100517,0,60,42,43,2010,5,17,51
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100516,0,56,36,47,2010,5,16,46
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100515,0.1,48,32,37,2010,5,15,40
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100514,0.1,47,30,34,2010,5,14,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100513,0,42,25,32,2010,5,13,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100512,0.2,38,26,27,2010,5,12,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100511,0.8,39,28,29,2010,5,11,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100510,0.7,42,30,33,2010,5,10,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100509,0.1,52,32,32,2010,5,9,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100508,0,50,33,38,2010,5,8,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100507,0,39,16,34,2010,5,7,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100506,0.1,28,16,18,2010,5,6,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100505,0,48,24,24,2010,5,5,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100504,0,42,24,31,2010,5,4,33
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100503,0.2,45,26,42,2010,5,3,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100502,0.9,31,21,26,2010,5,2,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100501,1.1,34,21,21,2010,5,1,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100430,0.6,31,20,25,2010,4,30,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100429,0.7,25,17,20,2010,4,29,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100428,0.5,43,19,19,2010,4,28,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100427,0.1,49,39,43,2010,4,27,44
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100426,0,45,27,41,2010,4,26,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100425,0,38,30,32,2010,4,25,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100424,0,44,29,34,2010,4,24,36.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100423,0.3,33,24,32,2010,4,23,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100422,0.1,37,23,25,2010,4,22,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100421,0.5,44,31,31,2010,4,21,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100420,0,53,41,44,2010,4,20,47
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100419,0,57,41,45,2010,4,19,49
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100418,0,55,38,41,2010,4,18,46.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100417,0.1,49,37,39,2010,4,17,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100416,0.1,55,42,43,2010,4,16,48.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100415,0.5,52,31,43,2010,4,15,41.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100414,0,44,21,35,2010,4,14,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100413,0.1,36,22,23,2010,4,13,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100412,0.2,47,24,24,2010,4,12,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100411,0,49,38,42,2010,4,11,43.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100410,0.1,47,27,39,2010,4,10,37
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100409,0,38,24,28,2010,4,9,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100408,0,44,23,36,2010,4,8,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100407,0,31,13,24,2010,4,7,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100406,1.4,20,14,16,2010,4,6,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100405,2.5,29,15,15,2010,4,5,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100404,0.3,35,15,28,2010,4,4,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100403,0.6,27,16,17,2010,4,3,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100402,0.4,31,14,24,2010,4,2,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100401,0.6,23,14,14,2010,4,1,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100331,1.6,29,19,19,2010,3,31,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100330,0.1,45,23,23,2010,3,30,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100329,0,49,35,39,2010,3,29,42
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100328,0,44,24,36,2010,3,28,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100327,0.3,33,15,26,2010,3,27,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100326,0.6,27,16,17,2010,3,26,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100325,0,36,22,22,2010,3,25,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100324,0.1,38,19,28,2010,3,24,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100323,0.1,29,17,21,2010,3,23,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100322,0.1,38,19,19,2010,3,22,28.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100321,0.1,48,29,37,2010,3,21,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100320,0,33,13,31,2010,3,20,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100319,0.1,27,15,16,2010,3,19,21
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100318,0,42,22,23,2010,3,18,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100317,0,51,35,37,2010,3,17,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100316,0.1,47,30,37,2010,3,16,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100315,0,43,27,33,2010,3,15,35
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100314,0.3,31,21,28,2010,3,14,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100313,0.5,33,20,23,2010,3,13,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100312,0.1,41,19,33,2010,3,12,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100311,0,29,7,20,2010,3,11,18
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100310,0.1,24,8,8,2010,3,10,16
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100309,0.4,35,18,18,2010,3,9,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100308,0,35,24,26,2010,3,8,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100307,0.2,36,24,25,2010,3,7,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100306,0,40,19,32,2010,3,6,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100305,0.4,35,19,21,2010,3,5,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100304,0.6,31,20,20,2010,3,4,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100303,0.1,35,26,28,2010,3,3,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100302,0,40,28,30,2010,3,2,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100301,0,42,20,30,2010,3,1,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100228,0,31,21,21,2010,2,28,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100227,0,35,23,23,2010,2,27,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100226,0,40,14,29,2010,2,26,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100225,0.5,27,17,17,2010,2,25,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100224,0.4,30,21,24,2010,2,24,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100223,0,35,11,28,2010,2,23,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100222,0.1,18,5,15,2010,2,22,11.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100221,0,24,6,6,2010,2,21,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100220,0.1,23,11,12,2010,2,20,17
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100219,0,25,15,16,2010,2,19,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100218,0.1,30,15,16,2010,2,18,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100217,0,31,21,25,2010,2,17,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100216,0.1,35,21,22,2010,2,16,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100215,0.3,30,21,22,2010,2,15,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100214,0.1,32,22,27,2010,2,14,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100213,0.5,27,23,23,2010,2,13,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100212,0.3,28,22,26,2010,2,12,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100211,0.1,25,19,22,2010,2,11,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100210,0,28,17,20,2010,2,10,22.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100209,0,27,12,18,2010,2,9,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100208,0,27,13,14,2010,2,8,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100207,0.1,33,16,17,2010,2,7,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100206,0.1,35,25,26,2010,2,6,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100205,0,31,24,27,2010,2,5,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100204,0,30,20,27,2010,2,4,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100203,0,36,22,22,2010,2,3,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100202,0,37,22,27,2010,2,2,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100201,0.2,29,15,23,2010,2,1,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100131,0.3,24,19,19,2010,1,31,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100130,0.1,36,23,23,2010,1,30,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100129,0,42,21,30,2010,1,29,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100128,0,38,21,23,2010,1,28,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100127,0.1,31,23,24,2010,1,27,27
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100126,0.2,33,22,24,2010,1,26,27.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100125,0,29,14,27,2010,1,25,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100124,0.2,21,10,15,2010,1,24,15.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100123,0.5,18,14,14,2010,1,23,16
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100122,1.6,25,18,18,2010,1,22,21.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100121,1.8,25,21,23,2010,1,21,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100120,0.3,30,20,21,2010,1,20,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100119,0.8,28,21,22,2010,1,19,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100118,0.7,29,24,28,2010,1,18,26.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100117,0,40,27,28,2010,1,17,33.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100116,0,44,31,32,2010,1,16,37.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100115,0,41,22,35,2010,1,15,31.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100114,0,32,18,22,2010,1,14,25
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100113,0,39,22,23,2010,1,13,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100112,0,42,30,31,2010,1,12,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100111,0,51,28,42,2010,1,11,39.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100110,0,38,26,33,2010,1,10,32
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100109,0,34,26,27,2010,1,9,30
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100108,0,41,24,33,2010,1,8,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100107,0,29,12,26,2010,1,7,20.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100106,0.4,30,16,18,2010,1,6,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100105,0,34,28,28,2010,1,5,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100104,0,40,22,33,2010,1,4,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100103,0.1,29,17,23,2010,1,3,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100102,0.1,30,19,20,2010,1,2,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20100101,0.2,35,26,29,2010,1,1,30.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091231,0.1,27,8,27,2009,12,31,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091230,0.8,18,12,12,2009,12,30,15
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091229,0,25,15,15,2009,12,29,20
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091228,0,34,18,24,2009,12,28,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091227,0.1,27,17,18,2009,12,27,22
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091226,0.1,27,10,18,2009,12,26,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091225,0,20,8,14,2009,12,25,14
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091224,0,19,6,14,2009,12,24,12.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091223,0.1,22,6,6,2009,12,23,14
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091222,0.3,29,20,20,2009,12,22,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091221,0,40,28,28,2009,12,21,34
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091220,0,47,30,32,2009,12,20,38.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091219,0,36,22,30,2009,12,19,29
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091218,0,31,20,23,2009,12,18,25.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091217,0,34,22,24,2009,12,17,28
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091216,0,40,29,31,2009,12,16,34.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091215,0,36,16,29,2009,12,15,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091214,0,23,14,16,2009,12,14,18.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091213,2.6,27,21,21,2009,12,13,24
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091212,1,26,21,26,2009,12,12,23.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091211,0.3,30,16,22,2009,12,11,23
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091210,0,19,4,18,2009,12,10,11.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091209,0,5,-3,4,2009,12,9,1
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091208,0,18,-4,-2,2009,12,8,7
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091207,0.4,20,12,17,2009,12,7,16
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091206,0.1,13,-2,12,2009,12,6,5.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091205,0.1,28,1,3,2009,12,5,14.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091204,0,30,9,28,2009,12,4,19.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091203,0,14,4,10,2009,12,3,9
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091202,0,20,8,9,2009,12,2,14
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091201,0,33,19,19,2009,12,1,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091130,0,44,28,31,2009,11,30,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091129,0,34,25,31,2009,11,29,29.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091128,0,37,28,28,2009,11,28,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091127,0,42,34,34,2009,11,27,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091126,0,51,35,41,2009,11,26,43
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091125,0,42,29,38,2009,11,25,35.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091124,0,35,17,31,2009,11,24,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091123,0.1,26,12,18,2009,11,23,19
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091122,0.6,35,14,14,2009,11,22,24.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091121,0,34,18,19,2009,11,21,26
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091120,0,43,33,34,2009,11,20,38
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091119,0,38,24,33,2009,11,19,31
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091118,0,44,28,28,2009,11,18,36
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091117,0,52,33,41,2009,11,17,42.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091116,0,41,24,35,2009,11,16,32.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091115,0,26,9,26,2009,11,15,17.5
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091114,0.4,24,8,10,2009,11,14,16
GHCND:USS0011J42S,Snowbird UT US,2938.3,20091113,0.1,25,15,19,2009,11,13,20
