Player,Season,Age,Points,Rebounds,Assists,Minutes,FTA,Blocks,Fouls,3p%,FGA,2p%,FG,ft%,Steals,Turnovers,All Star
Josh McRoberts,2013-14,26,8.5,4.8,4.3,30.3,1.1,0.6,2.4,0.361,7.3,0.516,3.2,0.729,0.7,1.1,0
Josh McRoberts,2014-15,27,4.2,2.6,1.9,17.4,0.8,0.2,2.4,0.421,3.1,0.588,1.6,0.615,0.7,1.3,0
Josh McRoberts,2015-16,28,3.2,2.7,1.7,15.1,1.1,0.2,1.7,0.13,2.9,0.523,1.1,0.731,0.5,0.9,0
Josh Powell,2013-14,31,4,5,0,19,0,1,1,,6,0.333,2,,0,1,0
Josh Richardson,2015-16,22,1.9,1.1,0.8,11.5,0.7,0.2,1.5,0.2,2.3,0.31,0.6,0.688,0.3,0.5,0
Josh Smith,2004-05,19,9.7,6.2,1.7,27.7,3.2,1.9,2.1,0.174,8.1,0.466,3.7,0.688,0.8,1.8,0
Josh Smith,2005-06,20,11.3,6.6,2.4,32,3.7,2.6,3.3,0.309,9.7,0.444,4.1,0.719,0.8,2,0
Josh Smith,2006-07,21,16.4,8.6,3.3,36.8,5.4,2.9,3.3,0.25,13.8,0.473,6.1,0.693,1.4,3.2,0
Josh Smith,2007-08,22,17.2,8.2,3.4,35.5,5.8,2.8,3.3,0.253,14,0.477,6.4,0.71,1.5,3,0
Josh Smith,2008-09,23,15.6,7.2,2.4,35.1,5.2,1.6,2.7,0.299,12.3,0.514,6.1,0.588,1.4,2.3,0
Josh Smith,2009-10,24,15.7,8.7,4.2,35.4,5.2,2.1,3,0,12.3,0.508,6.2,0.618,1.6,2.4,0
Josh Smith,2010-11,25,16.5,8.5,3.3,34.4,4.1,1.6,2.8,0.331,13.5,0.503,6.5,0.725,1.3,2.6,0
Josh Smith,2011-12,26,18.8,9.6,3.9,35.3,4.9,1.7,2.6,0.257,16.7,0.48,7.6,0.63,1.4,2.5,0
Josh Smith,2012-13,27,17.5,8.4,4.2,35.3,4.2,1.8,2.3,0.303,15.6,0.498,7.2,0.517,1.2,3,0
Josh Smith,2013-14,28,16.4,6.8,3.3,35.5,3.9,1.4,2.6,0.264,16,0.462,6.7,0.532,1.4,2.6,0
Josh Smith,2014-15,29,12.4,6.4,3.3,27.7,3.1,1.4,2.7,0.316,11.9,0.451,5,0.498,1,2.5,0
Josh Smith,2015-16,30,6.5,3.9,1.5,15.6,1.3,1.1,2.2,0.3,6.6,0.425,2.5,0.577,0.6,1.4,0
Jrue Holiday,2009-10,19,8,2.6,3.8,24.2,1.2,0.2,2.1,0.39,7.1,0.465,3.2,0.756,1.1,2.1,0
Jrue Holiday,2010-11,20,14,4,6.5,35.4,2.5,0.4,2.5,0.365,12.2,0.47,5.4,0.823,1.5,2.7,0
Jrue Holiday,2011-12,21,13.5,3.3,4.5,33.8,1.8,0.3,2.1,0.38,12.8,0.445,5.5,0.783,1.6,2.1,0
Jrue Holiday,2012-13,22,17.7,4.2,8,37.5,3.1,0.4,2.2,0.368,16.5,0.446,7.1,0.752,1.6,3.7,1
Jrue Holiday,2013-14,23,14.3,4.2,7.9,33.6,1.9,0.4,2.7,0.39,13.4,0.459,6,0.81,1.6,3.1,0
Jrue Holiday,2014-15,24,14.8,3.4,6.9,32.6,1.9,0.6,2.8,0.378,13.4,0.469,6,0.855,1.6,2.3,0
Jrue Holiday,2015-16,25,14.3,2.7,5.3,25.5,3.1,0.4,2.3,0.368,12.2,0.46,5.3,0.795,1,2.1,0
Julius Randle,2014-15,20,2,0,0,14,2,0,1,,3,0.333,1,0,0,1,0
Julius Randle,2015-16,21,11,9.7,1.6,27.1,3.2,0.4,3,0.286,10.4,0.42,4.3,0.698,0.6,1.8,0
Julyan Stone,2011-12,23,1.6,1.1,1.7,8.1,0.5,0.3,0.8,0.182,1.4,0.55,0.6,0.727,0.4,0.5,0
Julyan Stone,2012-13,24,1.8,0.8,0.5,7,1,0,1,,0.5,1,0.5,0.75,0.3,0.5,0
Julyan Stone,2013-14,25,0.9,1,0.6,5.7,0.1,0,0.6,0.25,0.8,0.556,0.3,0.667,0.1,0.2,0
Justin Anderson,2015-16,22,2.2,1.3,0.3,7.7,0.5,0.2,0.6,0.188,2.1,0.6,0.8,0.643,0.3,0.4,0
Justin Hamilton,2013-14,23,3.3,0.9,0,9,0.6,0,1,0.333,2.5,0.545,1.1,1,0.6,0.5,0
Justin Hamilton,2014-15,24,5.3,3.3,0.9,17.4,1.1,0.7,1.7,0.323,4.3,0.51,2.1,0.83,0.7,0.6,0
Justin Harper,2011-12,22,1.4,0.9,0.1,6,0.1,0.2,0.4,0.154,2.2,0.389,0.6,0,0.1,0.4,0
Justin Holiday,2012-13,23,4.7,1.6,1.7,15.8,0.9,0.7,0.8,0.25,5.3,0.375,1.8,0.75,0.3,1,0
Justin Holiday,2014-15,25,4.3,1.2,0.8,11.1,0.8,0.2,0.9,0.321,4,0.444,1.5,0.822,0.7,0.5,0
Justin Holiday,2015-16,26,2.4,1,0.4,10.4,0.4,0.2,0.8,0.227,2.8,0.481,0.9,0.5,0.5,0.5,0
Justise Winslow,2015-16,19,5.9,4.9,1.4,27.7,1.3,0.4,2.3,0.271,5.3,0.503,2.2,0.707,0.7,1.4,0
Jusuf Nurkic,2014-15,20,6.9,6.2,0.8,17.8,2.1,1.1,3.3,0,6.2,0.449,2.8,0.636,0.8,1.4,0
Jusuf Nurkic,2015-16,21,6.3,4.8,0.7,13.2,3.1,1.1,2.6,0,6.9,0.329,2.3,0.595,0.3,0.8,0
K.J. McDaniels,2014-15,21,7.9,3.2,1.2,21.8,2.1,1.1,2,0.287,7,0.454,2.8,0.752,0.7,1.7,0
K.J. McDaniels,2015-16,22,1.5,0.8,0.1,3.9,0.6,0.3,0.8,0.286,1.6,0.316,0.5,0.667,0.2,0.3,0
Kalin Lucas,2014-15,25,0,0,0,6,0,0,1,,1,0,0,,1,0,0
Karl-Anthony Towns,2015-16,20,16.5,9.9,1.5,29.8,2.9,1.8,3,0.395,12.7,0.551,6.9,0.847,0.7,2.1,0
Kawhi Leonard,2011-12,20,7.9,5.1,1.1,24,1.4,0.4,1.4,0.376,6.3,0.536,3.1,0.773,1.3,0.7,0
Kawhi Leonard,2012-13,21,11.9,6,1.6,31.2,2.2,0.6,1.7,0.374,9.1,0.554,4.5,0.825,1.7,1.1,0
Kawhi Leonard,2013-14,22,12.8,6.2,2,29.1,1.9,0.8,1.9,0.379,9.8,0.579,5.1,0.802,1.7,1.2,0
Kawhi Leonard,2014-15,23,16.5,7.2,2.5,31.8,3.9,0.8,2,0.349,12.8,0.519,6.2,0.802,2.3,1.5,0
Kawhi Leonard,2015-16,24,19.8,6.6,2.5,32.4,4.2,0.9,1.8,0.478,14.2,0.512,7.1,0.88,1.8,1.4,0
Keith Appling,2015-16,23,1.5,0.3,0.3,6.3,0.5,0,1,0,1.8,0.4,0.5,1,0.3,0.8,0
Keith Benson,2011-12,23,0,1,0,3,0,0,0,,0.3,0,0,,0,0,0
Keith Bogans,2003-04,23,6.8,4.3,1.3,24.5,1.4,0.1,1.8,0.358,6.2,0.434,2.5,0.631,0.6,1,0
Keith Bogans,2004-05,24,9.6,3.1,1.8,24.2,2.5,0.1,2.3,0.329,9.3,0.398,3.5,0.727,0.9,1.6,0
Keith Bogans,2005-06,25,8.6,3.5,1.8,26.6,2.6,0.1,2.3,0.325,7.6,0.436,3,0.683,1,1.3,0
Keith Bogans,2006-07,26,5.1,1.6,1,16.8,1.1,0,1.7,0.387,4.2,0.426,1.7,0.746,0.5,0.8,0
Keith Bogans,2007-08,27,8.7,3.2,1.3,26.8,1.3,0.1,2,0.362,7.2,0.52,2.9,0.736,0.7,0.6,0
Keith Bogans,2008-09,28,5.6,3.1,1,19.6,0.9,0.1,1.6,0.339,5,0.425,1.8,0.912,0.7,0.6,0
Keith Bogans,2009-10,29,4.4,2.2,1.2,19.7,0.6,0.2,2,0.357,3.8,0.49,1.5,0.74,0.6,0.7,0
Keith Bogans,2010-11,30,4.4,1.8,1.2,17.8,0.4,0.1,1.4,0.38,3.7,0.486,1.5,0.656,0.5,0.5,0
Keith Bogans,2011-12,31,4.2,2.2,0.6,18.8,1,0,3,0.25,4.2,0.556,1.6,0.4,0.4,0.6,0
Keith Bogans,2012-13,32,4.2,1.6,1,19,0.2,0.1,1.5,0.343,3.8,0.615,1.5,0.647,0.4,0.7,0
Keith Bogans,2013-14,33,2,0.5,0.5,9.2,0.5,0,0.3,0.5,1,,0.5,1,0.2,0.2,0
Kemba Walker,2011-12,21,12.1,3.5,4.4,27.2,3.2,0.3,1.2,0.305,11.6,0.392,4.3,0.789,0.9,1.8,0
Kemba Walker,2012-13,22,17.7,3.5,5.7,34.9,4.5,0.4,1.9,0.322,15.2,0.459,6.4,0.798,2,2.4,0
Kemba Walker,2013-14,23,17.7,4.2,6.1,35.8,4.6,0.4,1.8,0.333,15.7,0.417,6.2,0.837,1.2,2.3,0
Kemba Walker,2014-15,24,17.3,3.5,5.1,34.2,4.6,0.5,1.5,0.304,15.8,0.418,6.1,0.827,1.4,1.6,0
Kemba Walker,2015-16,25,20.2,4.3,5,35.7,5.2,0.6,1.4,0.361,16.4,0.45,6.9,0.86,1.8,2.2,0
Kendall Marshall,2012-13,21,3,0.9,3,14.6,0.3,0.1,1,0.315,3.1,0.423,1.2,0.571,0.5,1.2,0
Kendall Marshall,2013-14,22,8,2.9,8.8,29,0.7,0.1,1.4,0.399,7.8,0.411,3.1,0.528,0.9,2.8,0
Kendall Marshall,2014-15,23,4.2,1,3.1,14.9,0.3,0,0.9,0.391,3.6,0.509,1.6,0.889,0.8,1.3,0
Kendall Marshall,2015-16,24,3.8,1.1,3.3,14.3,0.5,0,0.7,0.286,4.4,0.375,1.5,0.667,0.5,2.1,0
Kenneth Faried,2011-12,22,10.2,7.7,0.8,22.5,3.6,1,2.5,,6.7,0.586,3.9,0.665,0.7,1.2,0
Kenneth Faried,2012-13,23,11.5,9.2,1,28.1,3.3,1,2.9,,8.6,0.552,4.8,0.613,1,1.4,0
Kenneth Faried,2013-14,24,13.7,8.6,1.2,27.2,3.9,0.9,2.4,0,10.3,0.547,5.6,0.65,0.9,1.7,0
Kenneth Faried,2014-15,25,12.6,8.9,1.2,27.8,3.8,0.8,2.8,0.125,9.8,0.511,5,0.691,0.8,1.6,0
Kenneth Faried,2015-16,26,12.3,8.9,1.2,26.4,3.5,1,2.6,0,9.4,0.543,5.1,0.591,0.5,1.4,0
Kent Bazemore,2012-13,23,2,0.4,0.4,4.4,0.7,0.1,0.4,0.294,1.9,0.402,0.7,0.614,0.3,0.3,0
Kent Bazemore,2013-14,24,6,1.7,1.4,13.6,1.6,0.2,1.5,0.336,5.1,0.484,2.2,0.606,0.6,1.2,0
Kent Bazemore,2014-15,25,5.2,3,1,17.7,1.3,0.4,1.7,0.364,4.4,0.467,1.9,0.6,0.7,1,0
Kent Bazemore,2015-16,26,12.5,4.8,2.3,28.3,2.1,0.4,2.3,0.391,10,0.5,4.6,0.823,1.2,1.9,0
Kentavious Caldwell-Pope,2013-14,20,5.9,2,0.7,19.8,0.8,0.2,1.8,0.319,5.8,0.447,2.3,0.77,0.9,0.4,0
Kentavious Caldwell-Pope,2014-15,21,12.7,3.1,1.3,31.5,1.9,0.2,2,0.345,11.9,0.449,4.8,0.696,1.1,1.1,0
Kentavious Caldwell-Pope,2015-16,22,14.9,3.8,1.8,37.4,3,0.3,2.3,0.313,12.8,0.491,5.4,0.824,1.5,1.4,0
Kevin Durant,2007-08,19,20.3,4.4,2.4,34.6,5.6,0.9,1.5,0.288,17.1,0.455,7.3,0.873,1,2.9,0
Kevin Durant,2008-09,20,25.3,6.5,2.8,39,7.1,0.7,1.8,0.422,18.8,0.486,8.9,0.863,1.3,3,0
Kevin Durant,2009-10,21,30.1,7.6,2.8,39.5,10.2,1,2.1,0.365,20.3,0.506,9.7,0.9,1.4,3.3,1
Kevin Durant,2010-11,22,27.7,6.8,2.7,38.9,8.7,1,2,0.35,19.7,0.504,9.1,0.88,1.1,2.8,1
Kevin Durant,2011-12,23,28,8,3.5,38.6,7.6,1.2,2,0.387,19.7,0.535,9.7,0.86,1.3,3.8,1
Kevin Durant,2012-13,24,28.1,7.9,4.6,38.5,9.3,1.3,1.8,0.416,17.7,0.539,9,0.905,1.4,3.5,1
Kevin Durant,2013-14,25,32,7.4,5.5,38.5,9.9,0.7,2.1,0.391,20.8,0.549,10.5,0.873,1.3,3.5,1
Kevin Durant,2014-15,26,25.4,6.6,4.1,33.8,6.3,0.9,1.5,0.403,17.3,0.565,8.8,0.854,0.9,2.7,1
Kevin Durant,2015-16,27,27.2,8,4.5,36,7.1,1.1,1.8,0.384,18.3,0.567,9.3,0.889,1,3.1,0
Kevin Jones,2012-13,23,3,2.4,0.3,10.4,0.5,0.2,0.8,,3.3,0.402,1.3,0.6,0.3,0.3,0
Kevin Love,2008-09,20,11.1,9.1,1,25.3,4.1,0.6,2.5,0.105,8.5,0.469,3.9,0.789,0.4,1.5,0
Kevin Love,2009-10,21,14,11,2.3,28.6,4.6,0.4,2.3,0.33,10.8,0.474,4.9,0.815,0.7,2,0
Kevin Love,2010-11,22,20.2,15.2,2.5,35.8,6.8,0.4,2,0.417,14.1,0.483,6.6,0.85,0.6,2.1,1
Kevin Love,2011-12,23,26,13.3,2,39,8.4,0.5,2.8,0.372,19.3,0.475,8.6,0.824,0.9,2.3,1
Kevin Love,2012-13,24,18.3,14,2.3,34.3,7.9,0.5,1.9,0.217,16.6,0.413,5.8,0.704,0.7,2.2,0
Kevin Love,2013-14,25,26.1,12.5,4.4,36.3,8.2,0.5,1.8,0.376,18.5,0.502,8.4,0.821,0.8,2.5,1
Kevin Love,2014-15,26,16.4,9.7,2.2,33.8,4.3,0.5,1.9,0.367,12.7,0.48,5.5,0.804,0.7,1.6,0
Kevin Love,2015-16,27,16.1,10.6,2.4,32.6,3.9,0.6,2.1,0.371,12.9,0.466,5.5,0.796,0.9,1.9,0
Kevin Martin,2004-05,21,2.9,1.3,0.5,10.1,1.2,0.1,0.8,0.2,2.6,0.435,1,0.655,0.4,0.5,0
Kevin Martin,2005-06,22,10.8,3.6,1.3,26.6,3.1,0.1,1.9,0.369,7.6,0.534,3.6,0.847,0.8,1.1,0
Kevin Martin,2006-07,23,20.2,4.3,2.2,35.2,7.1,0.1,2.3,0.381,13.3,0.515,6.3,0.844,1.2,1.7,0
Kevin Martin,2007-08,24,23.7,4.5,2.1,36.3,9.5,0.1,2.5,0.402,15,0.478,6.8,0.869,1,2.1,0
Kevin Martin,2008-09,25,24.6,3.6,2.7,38.2,10.3,0.2,2.3,0.415,15.9,0.423,6.7,0.867,1.2,2.9,0
Kevin Martin,2009-10,26,20.6,3.6,2.4,35.5,7.4,0.1,2.1,0.333,15.1,0.453,6.3,0.876,1,2,0
Kevin Martin,2010-11,27,23.5,3.2,2.5,32.5,8.4,0.2,1.9,0.383,15.8,0.467,6.9,0.888,1,2.3,0
Kevin Martin,2011-12,28,17.1,2.7,2.8,31.6,4.5,0.1,1.8,0.347,13.4,0.462,5.6,0.894,0.7,1.8,0
Kevin Martin,2012-13,29,14,2.3,1.4,27.7,3.2,0.1,1.8,0.426,10.1,0.472,4.5,0.89,0.9,1.3,0
Kevin Martin,2013-14,30,19.1,3,1.8,32,5,0.1,1.8,0.387,15,0.448,6.5,0.891,1,1.6,0
Kevin Martin,2014-15,31,20,3.6,2.3,33.4,4.9,0,1.9,0.393,16,0.442,6.8,0.881,0.8,1.9,0
Kevin Martin,2015-16,32,11.3,2,1.3,22.6,3.8,0,1.7,0.364,9.2,0.379,3.5,0.886,0.5,1,0
Kevin Murphy,2012-13,22,0.9,0.2,0.1,3.1,0,0,0.2,0.2,1.6,0.261,0.4,,0.1,0.2,0
Kevin Seraphin,2010-11,21,2.7,2.6,0.2,10.9,0.5,0.5,2.2,,2.5,0.449,1.1,0.71,0.3,0.7,0
Kevin Seraphin,2011-12,22,7.9,4.9,0.6,20.6,1.2,1.3,2.3,0,6.7,0.533,3.6,0.671,0.3,1.2,0
Kevin Seraphin,2012-13,23,9.1,4.4,0.7,21.8,1.1,0.7,2.7,,9.1,0.461,4.2,0.693,0.3,1.6,0
Kevin Seraphin,2013-14,24,4.7,2.4,0.3,10.9,0.6,0.5,1.9,,4.2,0.505,2.1,0.871,0.1,0.8,0
Kevin Seraphin,2014-15,25,6.6,3.6,0.7,15.6,1,0.7,2.5,0,5.7,0.516,2.9,0.707,0.1,1.2,0
Kevin Seraphin,2015-16,26,3.8,2.3,1.1,10.6,0.5,0.8,1.3,0,4.3,0.402,1.7,0.733,0.2,1,0
Kevon Looney,2015-16,19,2,2,0,6,0,0,1,,1,1,1,,0,0,0
Khris Middleton,2012-13,21,6.1,1.9,1,17.6,1.2,0.1,2,0.311,5.2,0.5,2.3,0.844,0.6,0.4,0
Khris Middleton,2013-14,22,12.1,3.8,2.1,30,1.7,0.2,3,0.414,10.4,0.454,4.6,0.861,1,1.5,0
Khris Middleton,2014-15,23,13.4,4.4,2.3,30.1,2,0.1,2.3,0.407,11,0.494,5.1,0.859,1.5,1.4,0
Khris Middleton,2015-16,24,17.6,3.7,3.9,36,3.9,0.2,2.6,0.412,14.3,0.438,6.1,0.874,1.2,1.9,0
Kim English,2012-13,24,2.9,0.9,0.6,9.9,0.7,0.1,1.1,0.28,2.7,0.452,1,0.724,0.4,0.5,0
Kirk Hinrich,2003-04,23,12,3.4,6.8,35.6,2.2,0.3,3.6,0.39,10.8,0.383,4.2,0.804,1.3,2.7,0
Kirk Hinrich,2004-05,24,15.7,3.9,6.4,36.4,2.8,0.3,3.2,0.355,14.6,0.42,5.8,0.792,1.6,2.3,0
Kirk Hinrich,2005-06,25,15.9,3.6,6.3,36.5,3.9,0.3,3.1,0.37,13.3,0.441,5.6,0.815,1.2,2.3,0
Kirk Hinrich,2006-07,26,16.6,3.4,6.3,35.5,3.6,0.3,3.4,0.415,13.3,0.463,5.9,0.835,1.3,2.4,0
Kirk Hinrich,2007-08,27,11.5,3.3,6,31.7,1.9,0.3,3,0.35,10.6,0.442,4.4,0.831,1.2,2.1,0
Kirk Hinrich,2008-09,28,9.9,2.4,3.9,26.3,1.7,0.4,2.5,0.408,8.2,0.456,3.6,0.791,1.3,1.7,0
Kirk Hinrich,2009-10,29,10.9,3.5,4.5,33.5,1.5,0.3,2.8,0.371,10.2,0.431,4.2,0.752,1.1,1.5,0
Kirk Hinrich,2010-11,30,10.2,2.5,4,30,1.8,0.2,2.6,0.399,8.7,0.467,3.9,0.841,1,1.7,0
Kirk Hinrich,2011-12,31,6.6,2.1,2.8,25.8,0.7,0.2,2.1,0.346,6.1,0.472,2.5,0.781,0.8,1.2,0
Kirk Hinrich,2012-13,32,7.7,2.6,5.2,29.4,1.6,0.4,3.2,0.39,7,0.367,2.7,0.714,1.1,1.7,0
Kirk Hinrich,2013-14,33,9.1,2.6,3.9,29,1.7,0.4,2.8,0.351,8.5,0.419,3.3,0.76,1.1,1.6,0
Kirk Hinrich,2014-15,34,5.7,1.8,2.2,24.4,0.8,0.2,2.2,0.345,5.8,0.394,2.2,0.7,0.7,1.1,0
Kirk Hinrich,2015-16,35,3.9,1.5,1.5,15.6,0.5,0,1.8,0.413,3.3,0.423,1.4,0.938,0.4,0.7,0
Klay Thompson,2011-12,21,12.5,2.4,2,24.4,1.4,0.3,2.3,0.414,10.9,0.46,4.8,0.868,0.7,1.6,0
Klay Thompson,2012-13,22,16.6,3.7,2.2,35.8,1.9,0.5,2.9,0.401,14.7,0.437,6.2,0.841,1,1.9,0
Klay Thompson,2013-14,23,18.4,3.1,2.2,35.4,2.3,0.5,2.9,0.417,15.5,0.464,6.9,0.795,0.9,1.7,0
Klay Thompson,2014-15,24,21.7,3.2,2.9,31.9,3.3,0.8,1.6,0.439,16.9,0.481,7.8,0.879,1.1,1.9,1
Klay Thompson,2015-16,25,21.4,3.8,2.3,32.7,3.2,0.7,2,0.433,16.3,0.512,7.8,0.841,0.5,1.9,0
Kobe Bryant,1996-97,18,7.6,1.9,1.3,15.5,2.3,0.3,1.4,0.375,5.9,0.437,2.5,0.819,0.7,1.6,0
Kobe Bryant,1997-98,19,15.4,3.1,2.5,26,5.8,0.5,2.3,0.341,11.6,0.456,4.9,0.794,0.9,2,1
Kobe Bryant,1998-99,20,19.9,5.3,3.8,37.9,5.8,1,3.1,0.267,15.6,0.494,7.2,0.839,1.4,3.1,0
Kobe Bryant,1999-00,21,22.5,6.3,4.9,38.2,6.1,0.9,3.3,0.319,17.9,0.489,8.4,0.821,1.6,2.8,1
Kobe Bryant,2000-01,22,28.5,5.9,5,40.9,8.2,0.6,3.3,0.305,22.2,0.489,10.3,0.853,1.7,3.2,1
Kobe Bryant,2001-02,23,25.2,5.5,5.5,38.3,7.4,0.4,2.9,0.25,20,0.489,9.4,0.829,1.5,2.8,1
Kobe Bryant,2002-03,24,30,6.9,5.9,41.5,8.7,0.8,2.7,0.383,23.5,0.465,10.6,0.843,2.2,3.5,1
Kobe Bryant,2003-04,25,24,5.5,5.1,37.6,8.2,0.4,2.7,0.327,18.1,0.463,7.9,0.852,1.7,2.6,1
Kobe Bryant,2004-05,26,27.6,5.9,6,40.7,10.1,0.8,2.6,0.339,20.1,0.472,8.7,0.816,1.3,4.1,1
Kobe Bryant,2005-06,27,35.4,5.3,4.5,41,10.2,0.4,2.9,0.347,27.2,0.482,12.2,0.85,1.8,3.1,1
Kobe Bryant,2006-07,28,31.6,5.7,5.4,40.8,10,0.5,2.7,0.344,22.8,0.497,10.6,0.868,1.4,3.3,1
Kobe Bryant,2007-08,29,28.3,6.3,5.4,38.9,9,0.5,2.8,0.361,20.6,0.49,9.5,0.84,1.8,3.1,1
Kobe Bryant,2008-09,30,26.8,5.2,4.9,36.1,6.9,0.5,2.3,0.351,20.9,0.496,9.8,0.856,1.5,2.6,1
Kobe Bryant,2009-10,31,27,5.4,5,38.8,7.4,0.3,2.6,0.329,21.5,0.487,9.8,0.811,1.5,3.2,1
Kobe Bryant,2010-11,32,25.3,5.1,4.7,33.9,7.1,0.1,2.1,0.323,20,0.487,9,0.828,1.2,3,1
Kobe Bryant,2011-12,33,27.9,5.4,4.6,38.5,7.8,0.3,1.8,0.303,23,0.464,9.9,0.845,1.2,3.5,1
Kobe Bryant,2012-13,34,27.3,5.6,6,38.6,8,0.3,2.2,0.324,20.4,0.51,9.5,0.839,1.4,3.7,1
Kobe Bryant,2013-14,35,13.8,4.3,6.3,29.5,3.5,0.2,1.5,0.188,12.2,0.491,5.2,0.857,1.2,5.7,1
Kobe Bryant,2014-15,36,22.3,5.7,5.6,34.5,6.9,0.2,1.9,0.293,20.4,0.401,7.6,0.813,1.3,3.7,1
Kobe Bryant,2015-16,37,16.4,4,3.5,29,4.1,0.2,2,0.273,16,0.41,5.7,0.798,1,2.2,0
Kosta Koufos,2008-09,19,4.7,2.9,0.4,11.8,1.1,0.6,1.5,,3.9,0.508,2,0.706,0.3,0.5,0
Kosta Koufos,2009-10,20,1.5,1.3,0.2,4.8,0.4,0.1,0.7,,1.3,0.468,0.6,0.6,0.1,0.4,0
Kosta Koufos,2010-11,21,3.2,2.6,0.1,8.7,0.9,0.5,1.2,0,3,0.459,1.4,0.558,0.2,0.6,0
Kosta Koufos,2011-12,22,5.5,5.4,0.3,16.5,1.1,0.9,2,,4,0.599,2.4,0.6,0.5,0.7,0
Kosta Koufos,2012-13,23,8,6.9,0.4,22.4,1.3,1.3,3,0,6.3,0.582,3.6,0.558,0.5,0.7,0
Kosta Koufos,2013-14,24,6.4,5.2,0.5,16.9,1.2,0.9,2.3,,5.7,0.495,2.8,0.645,0.4,0.8,0
Kosta Koufos,2014-15,25,5.2,5.3,0.5,16.6,1,0.8,1.8,,4.4,0.508,2.2,0.647,0.4,0.9,0
Kosta Koufos,2015-16,26,6.9,5.8,0.3,20,1.5,0.9,2.7,,5.8,0.52,3,0.577,0.5,0.7,0
Kris Humphries,2004-05,19,4.1,2.9,0.6,13,1.5,0.3,1.4,0.333,4.3,0.406,1.7,0.436,0.4,0.8,0
Kris Humphries,2005-06,20,3,2.5,0.5,10,1,0.3,1.3,0,3.3,0.389,1.2,0.523,0.4,0.5,0
Kris Humphries,2006-07,21,3.8,3.1,0.3,11.2,1.3,0.4,1.6,,3.1,0.47,1.5,0.671,0.2,0.5,0
Kris Humphries,2007-08,22,5.7,3.7,0.4,13.2,1.8,0.4,1.5,0,4.8,0.486,2.3,0.605,0.4,0.7,0
Kris Humphries,2008-09,23,3.9,2.4,0.3,9.1,1.7,0.2,1.1,,3.1,0.422,1.3,0.792,0.3,0.3,0
Kris Humphries,2009-10,24,7.1,5.5,0.5,17.7,2.8,0.7,2.1,0,5.9,0.442,2.6,0.668,0.5,1,0
Kris Humphries,2010-11,25,10,10.4,1.1,27.9,2.6,1.1,2.3,0,7.9,0.527,4.1,0.665,0.4,1.4,0
Kris Humphries,2011-12,26,13.8,11,1.5,34.9,4.5,1.2,2.8,,10.8,0.481,5.2,0.752,0.8,1.9,0
Kris Humphries,2012-13,27,5.8,5.6,0.5,18.3,1.9,0.5,2,0,4.8,0.451,2.1,0.789,0.2,0.9,0
Kris Humphries,2013-14,28,8.4,5.9,1,19.9,2.1,0.9,2,0,6.7,0.503,3.3,0.813,0.4,0.9,0
Kris Humphries,2014-15,29,8,6.5,0.9,21,1.8,0.4,2,0,7,0.481,3.3,0.744,0.5,0.7,0
Kris Humphries,2015-16,30,6.7,4.2,0.6,17.1,1.1,0.5,1.6,0.348,5.8,0.451,2.4,0.935,0.1,0.7,0
Kris Joseph,2012-13,24,0.9,0.7,0.1,5.4,0.8,0,0.3,0,1.4,0.182,0.2,0.625,0.3,0.2,0
Kyle Anderson,2014-15,21,2.2,2.2,0.8,10.8,0.4,0.2,0.8,0.273,2.7,0.359,0.9,0.643,0.5,0.3,0
Kyle Anderson,2015-16,22,4,2.3,1.2,12.7,1.1,0.4,1,0.353,3.1,0.52,1.6,0.708,0.4,0.6,0
Kyle Korver,2003-04,22,4.5,1.5,0.5,11.9,0.3,0.1,1.4,0.391,4.4,0.283,1.6,0.792,0.3,0.6,0
Kyle Korver,2004-05,23,11.5,4.6,2.2,32.5,1.2,0.4,3.2,0.405,9.3,0.453,3.9,0.854,1.3,1.3,0
Kyle Korver,2005-06,24,11.5,3.3,2,31.3,1.5,0.3,2.7,0.42,9.3,0.443,4,0.849,0.8,1.2,0
Kyle Korver,2006-07,25,14.4,3.5,1.4,30.9,2.8,0.3,2.5,0.43,11.4,0.446,5,0.914,0.8,1.6,0
Kyle Korver,2007-08,26,9.9,2.3,1.3,23.1,1.7,0.4,2.6,0.375,7.7,0.516,3.4,0.915,0.6,1,0
Kyle Korver,2008-09,27,9,3.3,1.8,24,1.6,0.4,2.2,0.386,7.2,0.485,3.1,0.882,0.6,1.2,0
Kyle Korver,2009-10,28,7.2,2.1,1.7,18.3,0.9,0.2,1.5,0.536,5.4,0.465,2.7,0.796,0.5,0.8,0
Kyle Korver,2010-11,29,8.3,1.8,1.5,20.1,1.1,0.2,1.9,0.415,6.8,0.455,3,0.885,0.4,0.7,0
Kyle Korver,2011-12,30,8.1,2.4,1.7,22.6,1,0.2,1.7,0.435,6.3,0.426,2.7,0.833,0.6,0.8,0
Kyle Korver,2012-13,31,10.9,4,2,30.5,1.1,0.5,2.3,0.457,8.1,0.471,3.7,0.859,0.9,0.9,0
Kyle Korver,2013-14,32,12,4,2.9,33.9,1.3,0.3,2.1,0.472,8.6,0.479,4.1,0.926,1,1.4,0
Kyle Korver,2014-15,33,12.1,4.1,2.6,32.2,1.6,0.6,1.9,0.492,8,0.47,3.9,0.898,0.7,1.4,1
