Player,Season,Age,Points,Rebounds,Assists,Minutes
Gerald Wallace,2009-10,27,18.2,10.0,2.1,41.0
Gerald Wallace,2010-11,28,15.7,8.0,2.4,37.9
Gerald Wallace,2011-12,29,13.8,6.7,2.8,35.8
Gerald Wallace,2012-13,30,7.7,4.6,2.6,30.1
Gerald Wallace,2013-14,31,5.1,3.7,2.5,24.4
Gerald Wallace,2014-15,32,1.1,1.8,0.3,8.9
Casper Ware,2013-14,24,5.3,1.0,1.1,12.9
T.J. Warren,2014-15,21,6.1,2.1,0.6,15.4
T.J. Warren,2015-16,22,11.0,3.1,0.9,22.8
C.J. Watson,2007-08,23,3.7,1.0,1.1,11.5
C.J. Watson,2008-09,24,9.5,2.5,2.7,24.5
C.J. Watson,2009-10,25,10.3,2.6,2.8,27.5
C.J. Watson,2010-11,26,4.9,1.1,2.3,13.3
C.J. Watson,2011-12,27,9.7,2.1,4.1,23.7
C.J. Watson,2012-13,28,6.8,1.8,2.0,19.0
C.J. Watson,2013-14,29,6.6,1.6,1.7,18.9
C.J. Watson,2014-15,30,10.0,2.9,3.6,24.9
C.J. Watson,2015-16,31,4.8,2.0,3.1,19.5
Maalik Wayns,2012-13,21,2.8,0.3,1.0,7.5
Maalik Wayns,2013-14,22,1.0,1.0,1.0,4.5
David Wear,2014-15,24,0.0,1.0,0.5,3.5
Travis Wear,2014-15,24,3.9,2.1,0.8,13.2
Martell Webster,2005-06,19,6.6,2.1,0.6,17.5
Martell Webster,2006-07,20,7.0,2.9,0.6,21.5
Martell Webster,2007-08,21,10.7,3.9,1.2,28.4
Martell Webster,2008-09,22,0.0,0.0,0.0,5.0
Martell Webster,2009-10,23,9.4,3.3,0.8,24.5
Martell Webster,2010-11,24,9.8,3.2,1.2,23.8
Martell Webster,2011-12,25,6.9,3.6,0.9,24.3
Martell Webster,2012-13,26,11.4,3.9,1.9,28.9
Martell Webster,2013-14,27,9.7,2.8,1.2,27.7
Martell Webster,2014-15,28,3.3,1.4,0.5,11.0
Sonny Weems,2008-09,22,1.6,0.3,0.3,4.6
Sonny Weems,2009-10,23,7.5,2.8,1.5,19.8
Sonny Weems,2010-11,24,9.2,2.6,1.8,23.9
Sonny Weems,2015-16,29,2.8,1.2,1.3,11.4
David West,2003-04,23,3.8,4.2,0.8,13.1
David West,2004-05,24,6.2,4.3,0.8,18.4
David West,2005-06,25,17.1,7.4,1.2,34.1
David West,2006-07,26,18.3,8.2,2.2,36.5
David West,2007-08,27,20.6,8.9,2.3,37.8
David West,2008-09,28,21.0,8.5,2.3,39.2
David West,2009-10,29,19.0,7.5,3.0,36.4
David West,2010-11,30,18.9,7.6,2.3,35.0
David West,2011-12,31,12.8,6.6,2.1,29.2
David West,2012-13,32,17.1,7.7,2.9,33.4
David West,2013-14,33,14.0,6.8,2.8,30.9
David West,2014-15,34,11.7,6.8,3.4,28.7
David West,2015-16,35,6.7,4.0,1.7,16.8
Russell Westbrook,2008-09,20,15.3,4.9,5.3,32.5
Russell Westbrook,2009-10,21,16.1,4.9,8.0,34.3
Russell Westbrook,2010-11,22,21.9,4.6,8.2,34.7
Russell Westbrook,2011-12,23,23.6,4.6,5.5,35.3
Russell Westbrook,2012-13,24,23.2,5.2,7.4,34.9
Russell Westbrook,2013-14,25,21.8,5.7,6.9,30.7
Russell Westbrook,2014-15,26,28.1,7.3,8.6,34.4
Russell Westbrook,2015-16,27,24.1,7.3,9.9,34.2
D.J. White,2008-09,22,8.9,4.6,0.9,18.6
D.J. White,2009-10,23,4.9,1.9,0.3,8.5
D.J. White,2010-11,24,5.7,3.4,0.4,14.6
D.J. White,2011-12,25,6.8,3.6,0.8,18.9
D.J. White,2012-13,26,2.4,1.1,0.3,7.2
D.J. White,2013-14,27,0.0,1.0,0.0,5.0
Royce White,2013-14,22,0.0,0.0,0.0,3.0
Hassan Whiteside,2010-11,21,0.0,0.0,0.0,2.0
Hassan Whiteside,2011-12,22,1.6,2.2,0.0,6.1
Hassan Whiteside,2014-15,25,11.8,10.0,0.1,23.8
Hassan Whiteside,2015-16,26,12.3,11.2,0.3,28.9
Shayne Whittington,2014-15,23,2.9,1.5,0.3,5.4
Shayne Whittington,2015-16,24,1.3,0.7,0.7,2.7
Andrew Wiggins,2014-15,19,16.9,4.6,2.1,36.2
Andrew Wiggins,2015-16,20,20.5,3.7,1.8,35.1
C.J. Wilcox,2014-15,24,2.0,0.3,0.4,4.8
C.J. Wilcox,2015-16,25,1.0,0.3,0.3,3.0
Damien Wilkins,2004-05,25,6.3,2.3,0.9,17.9
Damien Wilkins,2005-06,26,6.5,2.3,1.3,18.6
Damien Wilkins,2006-07,27,8.8,2.8,1.9,24.8
Damien Wilkins,2007-08,28,9.2,3.2,2.0,24.3
Damien Wilkins,2008-09,29,5.3,1.7,0.9,15.5
Damien Wilkins,2009-10,30,5.6,3.1,1.7,19.8
Damien Wilkins,2010-11,31,3.5,1.7,0.8,13.0
Damien Wilkins,2011-12,32,3.2,1.7,0.7,15.4
Damien Wilkins,2012-13,33,6.4,1.7,1.5,18.0
Deron Williams,2005-06,21,10.8,2.4,4.5,28.8
Deron Williams,2006-07,22,16.2,3.3,9.3,36.9
Deron Williams,2007-08,23,18.8,3.0,10.5,37.3
Deron Williams,2008-09,24,19.4,2.9,10.7,36.8
Deron Williams,2009-10,25,18.7,4.0,10.5,36.9
Deron Williams,2010-11,26,20.1,4.0,10.3,37.9
Deron Williams,2011-12,27,21.0,3.3,8.7,36.3
Deron Williams,2012-13,28,18.9,3.0,7.7,36.4
Deron Williams,2013-14,29,14.3,2.6,6.1,32.2
Deron Williams,2014-15,30,13.0,3.5,6.6,31.1
Deron Williams,2015-16,31,13.9,3.0,5.5,32.4
Derrick Williams,2011-12,20,8.8,4.7,0.6,21.5
Derrick Williams,2012-13,21,12.0,5.5,0.6,24.6
Derrick Williams,2013-14,22,8.0,4.1,0.7,23.3
Derrick Williams,2014-15,23,8.3,2.7,0.7,19.8
Derrick Williams,2015-16,24,9.3,3.8,0.9,17.4
Elliot Williams,2011-12,22,3.7,0.8,0.3,6.2
Elliot Williams,2013-14,24,6.0,1.9,1.1,17.3
Elliot Williams,2014-15,25,2.8,0.6,0.9,9.2
Elliot Williams,2015-16,26,1.6,0.8,0.8,9.0
Lou Williams,2005-06,19,1.9,0.6,0.3,4.8
Lou Williams,2006-07,20,4.3,1.1,1.8,11.3
Lou Williams,2007-08,21,11.5,2.1,3.2,23.3
Lou Williams,2008-09,22,12.8,2.0,3.0,23.7
Lou Williams,2009-10,23,14.0,2.9,4.2,29.9
Lou Williams,2010-11,24,13.7,2.0,3.4,23.3
Lou Williams,2011-12,25,14.9,2.4,3.5,26.3
Lou Williams,2012-13,26,14.1,2.1,3.6,28.7
Lou Williams,2013-14,27,10.4,2.1,3.5,24.1
Lou Williams,2014-15,28,15.5,1.9,2.1,25.2
Lou Williams,2015-16,29,15.4,2.8,2.7,29.5
Marcus Williams,2007-08,21,0.9,1.1,0.3,3.3
Marcus Williams,2008-09,22,2.0,0.0,0.0,1.5
Marvin Williams,2005-06,19,8.5,4.8,0.8,24.7
Marvin Williams,2006-07,20,13.1,5.3,1.9,34.0
Marvin Williams,2007-08,21,14.8,5.7,1.7,34.6
Marvin Williams,2008-09,22,13.9,6.3,1.3,34.3
Marvin Williams,2009-10,23,10.1,5.1,1.1,30.5
Marvin Williams,2010-11,24,10.4,4.8,1.4,28.7
Marvin Williams,2011-12,25,10.2,5.2,1.2,26.3
Marvin Williams,2012-13,26,7.2,3.6,1.1,23.7
Marvin Williams,2013-14,27,9.1,5.1,1.2,25.4
Marvin Williams,2014-15,28,7.4,4.9,1.3,26.1
Marvin Williams,2015-16,29,9.9,6.7,1.4,29.5
Mo Williams,2003-04,21,5.0,1.3,1.3,13.5
Mo Williams,2004-05,22,10.2,3.1,6.1,28.2
Mo Williams,2005-06,23,12.1,2.5,4.0,26.4
Mo Williams,2006-07,24,17.3,4.8,6.1,36.4
Mo Williams,2007-08,25,17.2,3.5,6.3,36.5
Mo Williams,2008-09,26,17.8,3.4,4.1,35.0
Mo Williams,2009-10,27,15.8,3.0,5.3,34.2
Mo Williams,2010-11,28,14.0,2.6,6.6,30.8
Mo Williams,2011-12,29,13.2,1.9,3.1,28.3
Mo Williams,2012-13,30,12.9,2.4,6.2,30.8
Mo Williams,2013-14,31,9.7,2.1,4.3,24.8
Mo Williams,2014-15,32,14.2,2.6,6.2,29.1
Mo Williams,2015-16,33,9.9,2.2,3.1,21.7
Reggie Williams,2009-10,23,15.2,4.6,2.8,32.6
Reggie Williams,2010-11,24,9.2,2.7,1.5,20.3
Reggie Williams,2011-12,25,8.3,2.8,1.8,22.6
Reggie Williams,2012-13,26,3.7,1.3,1.0,9.5
Reggie Williams,2013-14,27,3.7,0.0,0.3,5.7
Reggie Williams,2014-15,28,1.9,0.9,0.5,5.3
Shawne Williams,2006-07,20,3.9,1.8,0.5,12.1
Shawne Williams,2007-08,21,6.7,2.7,0.9,14.9
Shawne Williams,2008-09,22,2.8,3.1,0.1,11.3
Shawne Williams,2010-11,24,7.1,3.7,0.7,20.7
Shawne Williams,2011-12,25,4.5,2.7,0.6,20.6
Shawne Williams,2013-14,27,5.6,4.6,0.8,20.9
Shawne Williams,2014-15,28,5.4,2.6,0.7,17.3
Justise Winslow,2015-16,19,5.7,4.8,1.4,27.5
Jeff Withey,2013-14,23,3.3,2.6,0.4,11.8
Jeff Withey,2014-15,24,2.6,1.7,0.3,7.0
Jeff Withey,2015-16,25,4.8,3.9,0.4,14.7
Nate Wolters,2013-14,22,7.2,2.6,3.2,22.6
Nate Wolters,2014-15,23,2.0,1.6,1.0,11.8
Christian Wood,2015-16,20,3.6,2.3,0.2,8.1
Metta World Peace,1999-00,20,12.0,4.3,2.8,31.1
Metta World Peace,2000-01,21,11.9,3.9,3.0,31.1
Metta World Peace,2001-02,22,13.2,4.9,2.3,29.9
Metta World Peace,2002-03,23,15.5,5.2,2.9,33.6
Metta World Peace,2003-04,24,18.3,5.3,3.7,37.2
Metta World Peace,2004-05,25,24.6,6.4,3.1,41.6
Metta World Peace,2005-06,26,17.6,5.1,3.6,39.4
Metta World Peace,2006-07,27,18.8,6.5,3.4,37.7
Metta World Peace,2007-08,28,20.5,5.8,3.5,38.1
Metta World Peace,2008-09,29,17.1,5.2,3.3,35.5
Metta World Peace,2009-10,30,11.0,4.3,3.0,33.8
Metta World Peace,2010-11,31,8.5,3.3,2.1,29.4
Metta World Peace,2011-12,32,7.7,3.4,2.2,26.9
Metta World Peace,2012-13,33,12.4,5.0,1.5,33.7
Metta World Peace,2013-14,34,4.8,2.0,0.6,13.4
Metta World Peace,2015-16,36,4.9,2.5,0.9,17.5
Brandan Wright,2007-08,20,4.0,2.6,0.2,9.9
Brandan Wright,2008-09,21,8.3,4.0,0.5,17.6
Brandan Wright,2010-11,23,3.8,2.4,0.3,10.2
Brandan Wright,2011-12,24,6.9,3.6,0.3,16.1
Brandan Wright,2012-13,25,8.5,4.1,0.6,18.0
Brandan Wright,2013-14,26,9.1,4.2,0.5,18.6
Brandan Wright,2014-15,27,7.3,4.3,0.5,19.3
Brandan Wright,2015-16,28,6.6,3.4,0.6,17.1
Chris Wright,2011-12,23,2.9,1.9,0.2,7.8
Chris Wright,2013-14,25,6.0,2.5,0.6,15.8
Delon Wright,2015-16,23,0.6,0.5,0.4,2.8
Dorell Wright,2004-05,19,2.3,0.3,1.0,9.0
Dorell Wright,2005-06,20,2.9,1.6,0.4,6.6
Dorell Wright,2006-07,21,6.0,4.1,1.4,19.6
Dorell Wright,2007-08,22,7.9,5.0,1.4,25.1
Dorell Wright,2008-09,23,3.0,3.3,0.3,12.2
Dorell Wright,2009-10,24,7.1,3.3,1.3,20.8
Dorell Wright,2010-11,25,16.4,5.3,3.0,38.4
Dorell Wright,2011-12,26,10.3,4.6,1.5,27.0
Dorell Wright,2012-13,27,9.2,3.8,1.9,22.6
Dorell Wright,2013-14,28,5.0,2.8,0.9,14.5
Dorell Wright,2014-15,29,4.6,2.3,0.9,12.3
Tony Wroten,2012-13,19,2.6,0.8,1.2,7.8
Tony Wroten,2013-14,20,13.0,3.2,3.0,24.5
Tony Wroten,2014-15,21,16.9,2.9,5.2,29.8
Tony Wroten,2015-16,22,8.4,2.6,2.5,18.0
James Young,2014-15,19,3.4,1.4,0.4,10.7
James Young,2015-16,20,1.4,1.2,0.4,8.5
Joseph Young,2015-16,23,4.0,1.1,1.6,8.5
Nick Young,2007-08,22,7.5,1.5,0.8,15.4
Nick Young,2008-09,23,10.9,1.8,1.2,22.4
Nick Young,2009-10,24,8.6,1.4,0.6,19.2
Nick Young,2010-11,25,17.4,2.7,1.2,31.8
Nick Young,2011-12,26,14.2,2.1,0.9,27.9
Nick Young,2012-13,27,10.6,2.2,1.4,23.9
Nick Young,2013-14,28,17.9,2.6,1.5,28.3
Nick Young,2014-15,29,13.4,2.3,1.0,23.8
Nick Young,2015-16,30,7.6,1.7,0.6,19.0
Sam Young,2009-10,24,7.4,2.5,0.7,16.5
Sam Young,2010-11,25,7.3,2.4,0.9,20.2
Sam Young,2011-12,26,3.3,1.8,0.4,10.7
Sam Young,2012-13,27,2.8,2.2,0.8,12.4
Thaddeus Young,2007-08,19,8.2,4.2,0.8,21.0
Thaddeus Young,2008-09,20,15.3,5.0,1.1,34.4
Thaddeus Young,2009-10,21,13.8,5.2,1.4,32.0
Thaddeus Young,2010-11,22,12.7,5.3,1.0,26.0
Thaddeus Young,2011-12,23,12.8,5.2,1.2,27.9
Thaddeus Young,2012-13,24,14.8,7.5,1.6,34.6
Thaddeus Young,2013-14,25,17.9,6.0,2.3,34.4
Thaddeus Young,2014-15,26,14.1,5.4,2.3,32.0
Thaddeus Young,2015-16,27,15.1,9.0,1.6,32.5
Cody Zeller,2013-14,21,6.0,4.3,1.1,17.3
Cody Zeller,2014-15,22,7.6,5.8,1.6,24.0
Cody Zeller,2015-16,23,9.0,5.9,0.9,24.8
Tyler Zeller,2012-13,23,7.9,5.7,1.2,26.4
Tyler Zeller,2013-14,24,5.7,4.0,0.5,15.0
Tyler Zeller,2014-15,25,10.2,5.7,1.4,21.1
Tyler Zeller,2015-16,26,4.4,2.3,0.3,8.8
